"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","duplicateTrapCoordinateQF"
"5B84D406D180442B9F313458C24A6880","D10","STER","STER_026","D1","2014-05-21","MAM.STER.2014.06",5,2
"3F95F34888FC4614B6E59EDD6E68A115","D10","STER","STER_026","D1","2014-05-21","MAM.STER.2014.06",6,2
"6C6079761E0945EB8F105EEDAD2F8DCA","D10","STER","STER_026","D9","2014-05-21","MAM.STER.2014.06",2,2
"BB96E47289A44A528C35FE374F301B96","D10","STER","STER_026","D9","2014-05-21","MAM.STER.2014.06",2,2
"A945EFFB8E3C4B9680A8DCBF7D7B942B","D10","STER","STER_026","D8","2014-05-21","MAM.STER.2014.06",2,2
"E69461D556E0425990B9D8A5965CB967","D10","STER","STER_026","D8","2014-05-21","MAM.STER.2014.06",2,2
"7D241F4EFC4349558CEF13C4B78FC14B","D10","STER","STER_026","D7","2014-05-21","MAM.STER.2014.06",6,2
"29F44E4A96CC4F808183A0292008E851","D10","STER","STER_026","D7","2014-05-21","MAM.STER.2014.06",2,2
"2E555EB2A7F643E996FCE2B203032086","D10","STER","STER_026","D6","2014-05-21","MAM.STER.2014.06",6,2
"FB67888C85D84A76A018D98A20FFB41F","D10","STER","STER_026","D6","2014-05-21","MAM.STER.2014.06",6,2
"D23B668389544C818DB851C7C15DDD7F","D10","STER","STER_026","D5","2014-05-21","MAM.STER.2014.06",6,2
"BD340F816AEB41AC87D512FBD49C453C","D10","STER","STER_026","D5","2014-05-21","MAM.STER.2014.06",6,2
"77A85872CA68480ABF0B8C1151C985F3","D10","STER","STER_026","D4","2014-05-21","MAM.STER.2014.06",2,2
"605D697508A34807A4AFD7F0EDBF7555","D10","STER","STER_026","D4","2014-05-21","MAM.STER.2014.06",2,2
"9697DA6B4CA544FDA7C36CEB8085E523","D10","STER","STER_026","D3","2014-05-21","MAM.STER.2014.06",2,2
"60074149CAD14273B83F899CB1CF1EFE","D10","STER","STER_026","D3","2014-05-21","MAM.STER.2014.06",2,2
"F9E089349BE74CBCA607AE8781AC543E","D10","STER","STER_026","E1","2014-05-21","MAM.STER.2014.06",6,2
"AF0CEFDDCC3E4DF39AE55B08FAF519D1","D10","STER","STER_026","E1","2014-05-21","MAM.STER.2014.06",6,2
"61448C1CD6A74911815FB287E8EC3FA5","D10","STER","STER_026","E3","2014-05-21","MAM.STER.2014.06",6,2
"9B43AA7B2E2946B1A65C8EA349854CA7","D10","STER","STER_026","E3","2014-05-21","MAM.STER.2014.06",6,2
"BB124243609D42CDA311D5511C28AB8F","D10","STER","STER_026","E2","2014-05-21","MAM.STER.2014.06",6,2
"177F207692F34D44B7CE030E372D889D","D10","STER","STER_026","E2","2014-05-21","MAM.STER.2014.06",6,2
"F992C341DD2745FDA99F6CDE6D047E39","D10","STER","STER_026","E9","2014-05-21","MAM.STER.2014.06",5,2
"B001B3E522F044B1A6F05D080CFB8417","D10","STER","STER_026","E9","2014-05-21","MAM.STER.2014.06",5,2
"449424A976F246768E1EB4A154D24DB3","D10","STER","STER_026","E8","2014-05-21","MAM.STER.2014.06",2,2
"E3DCB6B02C2C4D0994C4E5258625D0BF","D10","STER","STER_026","E8","2014-05-21","MAM.STER.2014.06",2,2
"7B255E16FE1D4A2B87EFC9F5EFCF3DC3","D10","STER","STER_026","E5","2014-05-21","MAM.STER.2014.06",6,2
"68220BC5BB554722B537F4BA43DA367A","D10","STER","STER_026","E5","2014-05-21","MAM.STER.2014.06",6,2
"E031513E7E654A81AB0A7AA46F746E09","D10","STER","STER_026","E4","2014-05-21","MAM.STER.2014.06",6,2
"DBD4C9DD2B844430A81A846C55B7590A","D10","STER","STER_026","E4","2014-05-21","MAM.STER.2014.06",6,2
"EBA6D20EB843467CB4CF8950F92F8668","D10","STER","STER_026","E7","2014-05-21","MAM.STER.2014.06",6,2
"FCC471669EB647EABB98C713AF7D015B","D10","STER","STER_026","E7","2014-05-21","MAM.STER.2014.06",6,2
"E7445D11762044F794204A0AEC56662D","D10","STER","STER_026","E6","2014-05-21","MAM.STER.2014.06",6,2
"5476BED022994F069EC4B5BD30D56891","D10","STER","STER_026","E6","2014-05-21","MAM.STER.2014.06",6,2
"FEEFE92DF9A442B9A415BDA035494B89","D10","STER","STER_026","F4","2014-05-21","MAM.STER.2014.06",6,2
"BA76AA4039354B6DBF0F9DBA1AEFAF91","D10","STER","STER_026","F4","2014-05-21","MAM.STER.2014.06",6,2
"23575F7851F9444793D5696C160E63C0","D10","STER","STER_026","F3","2014-05-21","MAM.STER.2014.06",2,2
"F843DE24F8F44035AA4C9FA4E5139F24","D10","STER","STER_026","F3","2014-05-21","MAM.STER.2014.06",6,2
"4CCE16B0430248C38D9D3B865EBB43EC","D10","STER","STER_026","F2","2014-05-21","MAM.STER.2014.06",6,2
"13379792405E48D183AE9B6FE51E02B2","D10","STER","STER_026","F2","2014-05-21","MAM.STER.2014.06",6,2
"73D85EB4BFFC45AE8BC0FFE93DEC74D9","D10","STER","STER_026","F1","2014-05-21","MAM.STER.2014.06",2,2
"3C66C4583DEC4B6ABAF92DF277B4B279","D10","STER","STER_026","F1","2014-05-21","MAM.STER.2014.06",6,2
"96A32B502BF14672B3A6525CBE5D69C1","D10","STER","STER_026","F8","2014-05-21","MAM.STER.2014.06",6,2
"E5F42BED1A9F484E82E85FBD3C881E85","D10","STER","STER_026","F8","2014-05-21","MAM.STER.2014.06",6,2
"568E42B5D25C4544B6F34F55EE54C7B3","D10","STER","STER_026","F7","2014-05-21","MAM.STER.2014.06",2,2
"865A980DBD4C4218A25E7D87EB897A26","D10","STER","STER_026","F7","2014-05-21","MAM.STER.2014.06",2,2
"5A389EE5FACB43B18789F2482150F343","D10","STER","STER_026","F6","2014-05-21","MAM.STER.2014.06",2,2
"ABAE5F4106664CF2936ACE3507C3919D","D10","STER","STER_026","F6","2014-05-21","MAM.STER.2014.06",6,2
"83083053AC954F27AD217F1194094A9A","D10","STER","STER_026","F5","2014-05-21","MAM.STER.2014.06",6,2
"5F4AC25D203642C1B3814A68E89B0B25","D10","STER","STER_026","F5","2014-05-21","MAM.STER.2014.06",6,2
"79FCF6947749457F8EE31770A82431E0","D10","STER","STER_026","F9","2014-05-21","MAM.STER.2014.06",6,2
"FA5F20EC02004D5EA4DE5463B390AEE7","D10","STER","STER_026","F9","2014-05-21","MAM.STER.2014.06",2,2
"5BE606FF3E794B11988A4DDDBA8352F2","D10","STER","STER_026","G1","2014-05-21","MAM.STER.2014.06",6,2
"4D44EFADCB5645C3994A4E0A3BF5D6B3","D10","STER","STER_026","G1","2014-05-21","MAM.STER.2014.06",6,2
"40187D02167E4CE4B08B0C398B1A5BD7","D10","STER","STER_026","G3","2014-05-21","MAM.STER.2014.06",6,2
"20D577B4514E4495A8DAC70DD5339297","D10","STER","STER_026","G3","2014-05-21","MAM.STER.2014.06",6,2
"C46859FCA6FE45F3B54D7429E9993481","D10","STER","STER_026","G2","2014-05-21","MAM.STER.2014.06",6,2
"C8A4F869DEBC492EAC94E32D6CB6D258","D10","STER","STER_026","G2","2014-05-21","MAM.STER.2014.06",6,2
"0449BD3DB44042E3B4FB034FC9291A9B","D10","STER","STER_026","G5","2014-05-21","MAM.STER.2014.06",6,2
"E398BF7A76E44B8693F6201208B28D06","D10","STER","STER_026","G5","2014-05-21","MAM.STER.2014.06",6,2
"7F7743BFDFC14B2D8A4F0FACF090362E","D10","STER","STER_026","G4","2014-05-21","MAM.STER.2014.06",6,2
"B9FFF82D756A40B382EC7A68FD603228","D10","STER","STER_026","G4","2014-05-21","MAM.STER.2014.06",6,2
"F283BDB6FF13439CBE40E51C005488A5","D10","STER","STER_026","G7","2014-05-21","MAM.STER.2014.06",6,2
"585563C90C21486E979233D213499762","D10","STER","STER_026","G7","2014-05-21","MAM.STER.2014.06",6,2
"1B614D509E9846E0BDC5B826D7BDE120","D10","STER","STER_026","G6","2014-05-21","MAM.STER.2014.06",5,2
"1EC2B9E76F7D4A00A2969BDA0D0CB90D","D10","STER","STER_026","G6","2014-05-21","MAM.STER.2014.06",5,2
"3435C4B766A4420EBB31B7E44B19A084","D10","STER","STER_026","G9","2014-05-21","MAM.STER.2014.06",6,2
"8E6572FC15D24C6995C98E6DBB40BD5E","D10","STER","STER_026","G9","2014-05-21","MAM.STER.2014.06",6,2
"CE532F158E4E4196AA7225BD6B1E064F","D10","STER","STER_026","G8","2014-05-21","MAM.STER.2014.06",2,2
"9BDDB89785D64F8EBA60CA64BF378BC8","D10","STER","STER_026","G8","2014-05-21","MAM.STER.2014.06",2,2
"2450683B83DA4B62B3F6540C3BA56A94","D10","STER","STER_026","I10","2014-05-21","MAM.STER.2014.06",6,2
"321321A00DEA4A2282BCE2E3EDE0FF09","D10","STER","STER_026","I10","2014-05-21","MAM.STER.2014.06",2,2
"A45A72AFD34F45B2A12B04909E86DA24","D10","STER","STER_026","A10","2014-05-21","MAM.STER.2014.06",2,2
"0E455CA1FB694E3F83B9E6527B5BA9AA","D10","STER","STER_026","A10","2014-05-21","MAM.STER.2014.06",2,2
"A7FD225F24854BEDB61493E4869318B5","D10","STER","STER_026","H10","2014-05-21","MAM.STER.2014.06",6,0
"2650E853E0F047A480202F00B2D7600A","D10","STER","STER_026","J10","2014-05-21","MAM.STER.2014.06",2,2
"EB59173D669E4332B9EFD42D9AB08070","D10","STER","STER_026","J10","2014-05-21","MAM.STER.2014.06",6,2
"E88A6863E3C64CA1B3113C72F5B9770C","D10","STER","STER_026","B10","2014-05-21","MAM.STER.2014.06",6,2
"F295BB03DB1D4CEB887AC360A37C1582","D10","STER","STER_026","B10","2014-05-21","MAM.STER.2014.06",6,2
"58F2839F1C5047108BE966DED7DE1DB5","D10","STER","STER_026","C10","2014-05-21","MAM.STER.2014.06",2,2
"C144447C8DE944D4AB0D3E21AC774858","D10","STER","STER_026","C10","2014-05-21","MAM.STER.2014.06",2,2
"C78FC05A4D56483E97A748A75A592D28","D10","STER","STER_026","F10","2014-05-21","MAM.STER.2014.06",6,2
"60F935AE31CD4B0287F54E39E8E0CBDB","D10","STER","STER_026","F10","2014-05-21","MAM.STER.2014.06",6,2
"18C45A2923C64591BABDF91346924216","D10","STER","STER_026","X10","2014-05-21","MAM.STER.2014.06",2,2
"D270C1E2071646E5867C29D42DB06F88","D10","STER","STER_026","X10","2014-05-21","MAM.STER.2014.06",2,2
"77D6B1AFEC8D4CAB87767FCA0CAAA2A2","D10","STER","STER_026","E10","2014-05-21","MAM.STER.2014.06",6,2
"1A1E8FCA086D41ECB24889DF1FFFD764","D10","STER","STER_026","E10","2014-05-21","MAM.STER.2014.06",6,2
"F203C553B0714EF0A0315D0AC5E24286","D10","STER","STER_026","D10","2014-05-21","MAM.STER.2014.06",2,2
"3ACE6964354F4E84968667401305EB62","D10","STER","STER_026","D10","2014-05-21","MAM.STER.2014.06",2,2
"E6D757D56A754D91A67203324D11210C","D10","STER","STER_026","A2","2014-05-21","MAM.STER.2014.06",6,2
"A115B9C21AD14B90A13A976BEB38C64A","D10","STER","STER_026","A2","2014-05-21","MAM.STER.2014.06",6,2
"26190BA24FB34351B0021D797B1A375B","D10","STER","STER_026","A3","2014-05-21","MAM.STER.2014.06",6,2
"F757AD10008B448C832E635AA4422CCF","D10","STER","STER_026","A3","2014-05-21","MAM.STER.2014.06",6,2
"A42AC2685C7D46B994FC75FF20FFB3C4","D10","STER","STER_026","A1","2014-05-21","MAM.STER.2014.06",6,2
"8846C3D51CEE4CDF8A22B6692B825813","D10","STER","STER_026","A1","2014-05-21","MAM.STER.2014.06",6,2
"AA40E70FC16D4B968AF3F1702A40A716","D10","STER","STER_026","A6","2014-05-21","MAM.STER.2014.06",2,2
"F381FC8275074C05A379CBA30AF5D5F3","D10","STER","STER_026","A6","2014-05-21","MAM.STER.2014.06",2,2
"BC1FECDBE30C440989430CA79D8C6FAA","D10","STER","STER_026","A7","2014-05-21","MAM.STER.2014.06",6,2
"C4279EFBE34B47E7B7D3AC74ECF2EEA5","D10","STER","STER_026","A7","2014-05-21","MAM.STER.2014.06",6,2
"4232C7D650F84364BA53DDE84B5CAFE5","D10","STER","STER_026","A4","2014-05-21","MAM.STER.2014.06",6,2
"1A9CED3758EC45BCB57ACFF1C59A5F6D","D10","STER","STER_026","A4","2014-05-21","MAM.STER.2014.06",6,2
"16BA3EC592C6493B9A48C43EF78DEA5F","D10","STER","STER_026","A5","2014-05-21","MAM.STER.2014.06",2,2
"84E8510E894D4B5A82BBA7B04EA8AA3B","D10","STER","STER_026","A5","2014-05-21","MAM.STER.2014.06",2,2
"9C69AFD48901421DAF08ECDFF66B24AC","D10","STER","STER_026","B9","2014-05-21","MAM.STER.2014.06",6,2
"0D8DC05A3EBD41E7B3AB76E4E8ACCF57","D10","STER","STER_026","B9","2014-05-21","MAM.STER.2014.06",6,2
"3337F909BEED48AAB16171D7C9047683","D10","STER","STER_026","C8","2014-05-21","MAM.STER.2014.06",6,2
"61B22049E34648BFB5FA2B218C6A53B1","D10","STER","STER_026","C8","2014-05-21","MAM.STER.2014.06",6,2
"06A8308F186E4DDBAC0952804EF079E2","D10","STER","STER_026","C9","2014-05-21","MAM.STER.2014.06",2,2
"42EAD452EE5444589DE3C55920D1D52E","D10","STER","STER_026","C9","2014-05-21","MAM.STER.2014.06",2,2
"9EDDE72135424B16880EC4BDFFFAC344","D10","STER","STER_026","C6","2014-05-21","MAM.STER.2014.06",6,2
"C0389DD95E3340D1970870AC0AE7CEB2","D10","STER","STER_026","C6","2014-05-21","MAM.STER.2014.06",6,2
"979C72C0502B41EEA68F28D28FBC5985","D10","STER","STER_026","C7","2014-05-21","MAM.STER.2014.06",2,2
"BADAF63CF96E4FF4B88F49E1D03EB39C","D10","STER","STER_026","C7","2014-05-21","MAM.STER.2014.06",2,2
"CB9C9EFF02514BDD8E8CDCB23363FCF4","D10","STER","STER_026","C4","2014-05-21","MAM.STER.2014.06",2,2
"1BE439AA006D497BAAACBEAB2B46817A","D10","STER","STER_026","C4","2014-05-21","MAM.STER.2014.06",2,2
"332D64CB6CD8401191391F8EA4883C4E","D10","STER","STER_026","C5","2014-05-21","MAM.STER.2014.06",6,2
"A7BFEFA33B654E34A8D8D46AB00A1098","D10","STER","STER_026","C5","2014-05-21","MAM.STER.2014.06",6,2
"3762E047752B44EEBACEF6C4F1516747","D10","STER","STER_026","C2","2014-05-21","MAM.STER.2014.06",6,2
"8A7349AA389049D19C52CCB01FC5B7CC","D10","STER","STER_026","C2","2014-05-21","MAM.STER.2014.06",6,2
"903DFB06425A4889A031A642727654B0","D10","STER","STER_026","C3","2014-05-21","MAM.STER.2014.06",2,2
"1CB370BFA73B459089196FCECD9E7527","D10","STER","STER_026","C3","2014-05-21","MAM.STER.2014.06",2,2
"4F9725B58F174F62BA7C95C065BDEB7A","D10","STER","STER_026","C1","2014-05-21","MAM.STER.2014.06",6,2
"ADF2315B842A473B9DB5EDCA642EDBC6","D10","STER","STER_026","C1","2014-05-21","MAM.STER.2014.06",6,2
"03B54ADF9C1E4A8189AB07381B48E2E0","D10","STER","STER_026","A9","2014-05-21","MAM.STER.2014.06",2,2
"B715ED9EEAD84CA6BD5D52AF54B0953D","D10","STER","STER_026","A9","2014-05-21","MAM.STER.2014.06",2,2
"A6EC83457C1646C7AA4C4AE22808C383","D10","STER","STER_026","A8","2014-05-21","MAM.STER.2014.06",6,2
"C7DD60184FDE43BFA73CFBD19BF62324","D10","STER","STER_026","A8","2014-05-21","MAM.STER.2014.06",6,2
"2443716ACE344D979584263984D4BD8D","D10","STER","STER_026","B5","2014-05-21","MAM.STER.2014.06",6,2
"F266EC67A73340CBBA234D0923DA8D71","D10","STER","STER_026","B5","2014-05-21","MAM.STER.2014.06",6,2
"5538E726A92543C9AF1B903769A81552","D10","STER","STER_026","B6","2014-05-21","MAM.STER.2014.06",6,2
"E00A4244073B4B4BB2612D9B41448843","D10","STER","STER_026","B6","2014-05-21","MAM.STER.2014.06",6,2
"BEAF1BF6D3494EACB664BD2631A99053","D10","STER","STER_026","B7","2014-05-21","MAM.STER.2014.06",6,2
"774C67D2DBFE4365B84A6FE8EBF3AE55","D10","STER","STER_026","B7","2014-05-21","MAM.STER.2014.06",6,2
"8B2DB4BC1D8B4BBFB7E8B0EAADE9B63C","D10","STER","STER_026","B8","2014-05-21","MAM.STER.2014.06",6,2
"2AFD51C3028E42389D315BCA7DC5A860","D10","STER","STER_026","B8","2014-05-21","MAM.STER.2014.06",6,2
"7E8B311B4F534567907BFD71C6A02D22","D10","STER","STER_026","B1","2014-05-21","MAM.STER.2014.06",6,2
"EA5278345F7445E8B098FB8B930993B6","D10","STER","STER_026","B1","2014-05-21","MAM.STER.2014.06",6,2
"6E1D96CE992B4CFD91EA75DA65690319","D10","STER","STER_026","B2","2014-05-21","MAM.STER.2014.06",6,2
"57E80FE7EC7242A0AD4665C1DE098FA9","D10","STER","STER_026","B2","2014-05-21","MAM.STER.2014.06",6,2
"52AA7ACF0FF642E7A2E5684218D08277","D10","STER","STER_026","B3","2014-05-21","MAM.STER.2014.06",6,2
"EB0CE68CD2DB48489F45CB56FB6267A9","D10","STER","STER_026","B3","2014-05-21","MAM.STER.2014.06",6,2
"1614D5FC42934084A5DB258C0A308D81","D10","STER","STER_026","B4","2014-05-21","MAM.STER.2014.06",6,2
"92516D0D91C945EDA2FFE52AC0AD8B90","D10","STER","STER_031","H6","2014-05-22","MAM.STER.2014.06",6,0
"079EFA5400A5481783A934FA7C87B5D2","D10","STER","STER_031","D5","2014-05-22","MAM.STER.2014.06",5,0
"EED35C0A79294D9197BC67690167F095","D10","STER","STER_031","D2","2014-05-22","MAM.STER.2014.06",6,0
"A9DD5E7C22774234838EAE12DB9EC046","D10","STER","STER_031","D3","2014-05-22","MAM.STER.2014.06",6,0
"C8A485801EF245859EB56C3CDFD0A288","D10","STER","STER_031","D8","2014-05-22","MAM.STER.2014.06",6,0
"C0CC72BE36D64204AEDD5DCD91FAA1A9","D10","STER","STER_031","D9","2014-05-22","MAM.STER.2014.06",6,0
"BCC08BBF788B49EBBFE64E1BF63D70C8","D10","STER","STER_031","D6","2014-05-22","MAM.STER.2014.06",6,0
"BAFC56077E854473A056CD1277AE143E","D10","STER","STER_031","D7","2014-05-22","MAM.STER.2014.06",2,0
"E95D60B8198C4ED6B9CACC45E61DC0BA","D10","STER","STER_031","I2","2014-05-22","MAM.STER.2014.06",6,0
"C61DBB63F0BB471DA89811044386D243","D10","STER","STER_031","I3","2014-05-22","MAM.STER.2014.06",6,0
"995A1E81336F421C815C48DEEE7E5589","D10","STER","STER_031","I4","2014-05-22","MAM.STER.2014.06",6,0
"BD95726140E04526822C062C049196D3","D10","STER","STER_031","I5","2014-05-22","MAM.STER.2014.06",5,0
"17DA1AACC086490C84433298213BE4F2","D10","STER","STER_031","I6","2014-05-22","MAM.STER.2014.06",6,0
"FC263430D0A34FA08C094DF8202ACFDF","D10","STER","STER_031","I8","2014-05-22","MAM.STER.2014.06",6,0
"00E7B0B5C6A1451999DAF8D7EDE7D8BE","D10","STER","STER_031","I7","2014-05-22","MAM.STER.2014.06",6,0
"A1268279EC664E688E66AB883374853A","D10","STER","STER_031","I9","2014-05-22","MAM.STER.2014.06",5,0
"7F7C5103952E46BC896ED55ADF1F3E11","D10","STER","STER_031","H1","2014-05-22","MAM.STER.2014.06",5,0
"CFAAF797B8DB4EC9AE1AADD9A0E79451","D10","STER","STER_031","H4","2014-05-22","MAM.STER.2014.06",6,0
"47DBD9488B164ADF8B7EABDBA0D435ED","D10","STER","STER_031","H5","2014-05-22","MAM.STER.2014.06",6,0
"AE6DD32166034ADCA8EB37468179BFD3","D10","STER","STER_031","H2","2014-05-22","MAM.STER.2014.06",6,0
"6F9B192275D842B6B296165A69AFAAC1","D10","STER","STER_031","H3","2014-05-22","MAM.STER.2014.06",5,0
"31C5EB853A254C9F9F04FBE032B24845","D10","STER","STER_031","J10","2014-05-22","MAM.STER.2014.06",6,0
"FC0DB29ED2804FA78B720EFEBB9CC1D6","D10","STER","STER_031","H9","2014-05-22","MAM.STER.2014.06",6,0
"132D6D3CF9C7412C90120C652163F755","D10","STER","STER_031","H8","2014-05-22","MAM.STER.2014.06",6,0
"17633B2C7CFE45DAA31245C535771A7A","D10","STER","STER_031","H7","2014-05-22","MAM.STER.2014.06",6,0
"B15EE8D2450343A295F16707F6B3DF18","D10","STER","STER_031","I1","2014-05-22","MAM.STER.2014.06",6,0
"869C63FB87B545A69EA78742174722B2","D10","STER","STER_031","J8","2014-05-22","MAM.STER.2014.06",6,0
