"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"22339A565D1A4743BE91BF1C59887F5C","D03","JERC","JERC_009","D10","evergreenForest",31.193831,-84.455706,"WGS84",,47.10055153,,"2014-05-21","MAM.JERC.2014.06","NEON.MAM.D03.0L2271","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,30,,,,120,"JERC.20140521.L2271.B","mandibular","JERC.20140521.L2271.F","fresh","JERC.20140521.L2271.E",,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"62533642CE084B5B9176BEC325ECA4D4","D03","JERC","JERC_009","B1","evergreenForest",31.194646,-84.455894,"WGS84",,47.11298683,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2125","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,29,,,,97,,,"JERC.20140522.R2125.F","old","JERC.20140522.R2125.E",,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"A467CC72496E4799B681152AACAA9AA2","D03","JERC","JERC_006","I1","mixedForest",31.18869,-84.454058,"WGS84",,46.50953078,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2283","MUMU","Mus musculus","species",," ","M","R","Y",,,"adult","scrotal",,,,17,,,,16,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"16F7B225CF20453B88D6D443A39CCE8D","D03","JERC","JERC_009","J2","evergreenForest",31.194539,-84.455057,"WGS84",,47.27340912,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2300","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",28,,,,90,,,,,"JERC.20140522.R2300.E",,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"E9B77B6145F140FABB962F4D01BDED0B","D03","JERC","JERC_009","J3","evergreenForest",31.194449,-84.45506,"WGS84",,47.2654542,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2187","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,30,,,,104,,,"JERC.20140522.R2187.F","fresh","JERC.20140522.R2187.E",,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"D43269328C6F448FA47E97D87F3C109D","D03","JERC","JERC_009","J5","evergreenForest",31.194269,-84.455064,"WGS84",,47.24922736,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2225","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"enlarged","pregnant","neither",29,,,,140,,,"JERC.20140522.R2225.F","fresh","JERC.20140522.R2225.E",,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"D89C409BA0D7428581ADFF0EF0C972E7","D03","JERC","JERC_009","F10","evergreenForest",31.193827,-84.455496,"WGS84",,47.13547131,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2251","SIHI","Sigmodon hispidus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",27,,,,100,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"DC3084E78A8C45088C8C0CF4CC0425BB","D03","JERC","JERC_009","I7","evergreenForest",31.194091,-84.455174,"WGS84",,47.21340571,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2204","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,30,,,,110,,,"JERC.20140522.R2204.F","old","JERC.20140522.R2204.E",,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy","degloved and notch in left ear",0,0,0,-1,0
"7C47FA68D9934AA9BE957F9B319403AB","D03","JERC","JERC_009","H3","evergreenForest",31.194453,-84.455269,"WGS84",,47.22416919,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0L2294","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",29,,,,90,,,"JERC.20140522.L2294.F","old",,,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy","ripped right ear no ear punch taken",0,0,0,-1,0
"74B74E858A984E358B4B955D708EA296","D03","JERC","JERC_009","E1","evergreenForest",31.19464,-84.455579,"WGS84",,47.1751511,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2205","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,29,,,,110,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,0,0,0,-1,0
"D29BA66CE30C44928DEACEF9E4B09DB1","D03","JERC","JERC_009","E7","evergreenForest",31.194099,-84.455594,"WGS84",,47.13796737,,"2014-05-22","MAM.JERC.2014.06","NEON.MAM.D03.0R2243","SIHI","Sigmodon hispidus","species",," ","f","N","Y",,,"adult","nonscrotal",,,,29,,,,97,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4Br2AwNO0bxA6","WWjOH4ayFdsL0GoUlQr/eyBr51+iJSgy",,-1,0,0,-1,0
"7E9BAA7DFEDA456EB3F6CE839DD0AF50","D03","JERC","JERC_005","C10","evergreenForest",31.19685,-84.451817,"WGS84",,48.2997199,,"2014-05-28","MAM.JERC.2014.06","NEON.MAM.D03.0R2420","SIHI","Sigmodon hispidus","species",," ",,"N","N",,,,,,"not",,,,,,92,,,,,,,,,"r0RLtTPpvyaxytLXGVg2VaT9mwGVf8esZdI480WRlvI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","Escaped",0,0,0,-1,0
"63A2D4726C90466C8A4A31CE29B92905","D03","JERC","JERC_002","J3","evergreenForest",31.195878,-84.458826,"WGS84",,46.49430651,,"2014-05-28","MAM.JERC.2014.06","NEON.MAM.D03.0R2041","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,28,,,,102,,,"JERC.20140528.R2041.F","fresh","JERC.20140528.R2041.E",,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","tDu9LJgzV+vzwazBlmrc8JrjUX8nAGZK",,-1,0,1,-1,1
"B848231098F04985A3B9504B11998747","D03","JERC","JERC_002","F5","evergreenForest",31.195706,-84.45925,"WGS84",,46.42515695,,"2014-05-29","MAM.JERC.2014.06","NEON.MAM.D03.0R2029","MUMU","Mus musculus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",11,,,,13,"JERC.20140529.R2029.B","mandibular","JERC.20140529.R2029.F","fresh",,,,,"+iL+Yl2IXMfvGVqZ5rYQ/tUJpQN6TffJ","d/cgBO5YM+U914iFizrksZmNm7SSkjVb",,0,0,0,-1,0
"13ABCB7F6FD74A379BF87660FFE89B0F","D03","JERC","JERC_002","J7","evergreenForest",31.195517,-84.458835,"WGS84",,46.52335863,,"2014-05-29","MAM.JERC.2014.06","NEON.MAM.D03.0R2041","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,29,,,,102,,"unsuccessful",,,,,,,"+iL+Yl2IXMfvGVqZ5rYQ/tUJpQN6TffJ","d/cgBO5YM+U914iFizrksZmNm7SSkjVb",,-1,0,1,-1,1
"8E19D60B5D60486E8F8CEDCC8E7FB09F","D03","JERC","JERC_005","C6","evergreenForest",31.197211,-84.451807,"WGS84",,48.25329623,,"2014-05-30","MAM.JERC.2014.06","NEON.MAM.D03.0R2490","MUMU","Mus musculus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",17,,,,15,,,"JERC.20140530.R2490.F","old","JERC.20140530.R2490.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0
"7B28AFCEAFC94953961E5A54A1CE5262","D03","JERC","JERC_005","C10","evergreenForest",31.19685,-84.451817,"WGS84",,48.2997199,,"2014-05-30","MAM.JERC.2014.06",,"SIHI","Sigmodon hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","escaped",-1,-1,-1,-1,-1
"60137E1318284409ACD45583EF966104","D03","JERC","JERC_005","E10","evergreenForest",31.196846,-84.451607,"WGS84",,48.35547009,,"2014-05-30","MAM.JERC.2014.06","NEON.MAM.D03.0R2466","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,30,,,,72,,,"JERC.20140530.R2466.F","fresh","JERC.20140530.R2466.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0
"2E4BE8F5A3C3494E99ABF1D82A8BE80D","D03","JERC","JERC_005","H10","evergreenForest",31.19684,-84.451293,"WGS84",,48.43886091,,"2014-05-30","MAM.JERC.2014.06","NEON.MAM.D03.0R2470","MUMU","Mus musculus","species",," ","M","R","N","dead",,"adult","scrotal",,,,17,,,,18,,,"JERC.20140530.R2470.F","fresh","JERC.20140530.R2470.E",,,"JERC.20140530.R2470.V","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","died during handling; over tight scruff",0,0,0,-1,0
"4FC54C24DF304AF38BFAE1D26E592B2F","D03","JERC","JERC_002","G2","evergreenForest",31.195974,-84.459138,"WGS84",,46.4202275,,"2014-05-30","MAM.JERC.2014.06","NEON.MAM.D03.0R2041","SIHI","Sigmodon hispidus","species",," ","M","N","Y","escaped",,,,,"not",,,,,,,,,,,,,,,"d/cgBO5YM+U914iFizrksZmNm7SSkjVb","+iL+Yl2IXMfvGVqZ5rYQ/iD+QJwS891ZWJY611SjBYk=","did not check ear tag but only one rat from this site. ",-1,0,1,-1,1
"93EE12503C4B44FAB360328760994492","D03","JERC","JERC_005","J10","evergreenForest",31.196836,-84.451083,"WGS84",,48.49429849,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2763","SIHI","Sigmodon hispidus","species",," ","M","R","N","escaped",,"adult","scrotal",,,,30,,,,,,"unsuccessful",,,"JERC.20140625.R2763.E",,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","escaped out of bag before collecting weight",0,0,0,-1,0
"B84BA5D7F83F49F0AF38AD24970BEB33","D03","JERC","JERC_009","G4","evergreenForest",31.194365,-84.455377,"WGS84",,47.19680329,,"2014-06-25","MAM.JERC.2014.07",,"SIHI","Sigmodon hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,-1,-1,-1,-1,-1
"480643043C7F413FBC5A212232C68C6D","D03","JERC","JERC_009","H4","evergreenForest",31.194363,-84.455272,"WGS84",,47.21687506,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2401","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",29,,,,47,"JERC.20140625.R2401.B","retroorbital","JERC.20140625.R2401.F","old","JERC.20140625.R2401.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"0B1F0AF7427F4136A6377AC3E58E6652","D03","JERC","JERC_009","I7","evergreenForest",31.194091,-84.455174,"WGS84",,47.21340571,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2086","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"juvenile","scrotal",,,,30,,,,70,,"unsuccessful","JERC.20140625.R2086.F","fresh","JERC.20140625.R2086.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,1
"2C86CCC114FF4228B1F789CAB61D0D88","D03","JERC","JERC_009","I3","evergreenForest",31.194451,-84.455164,"WGS84",,47.24474919,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2456","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",30,,,,54,"JERC.20140625.R2456.B","mandibular","JERC.20140625.R2456.F","old","JERC.20140625.R2456.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","blood taken with hair in it",-1,0,0,-1,0
"9640103B12014460BEC9A9D2D72FC9E3","D03","JERC","JERC_009","J1","evergreenForest",31.19463,-84.455055,"WGS84",,47.28125835,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2300","SIHI","Sigmodon hispidus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",28,,,,,"JERC.20140625.R2300.B","mandibular","JERC.20140625.R2300.F","fresh",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","de-gloved his own arm ",0,0,0,-1,0
"4137E915BF2242A2B6A729CAD2407D4B","D03","JERC","JERC_009","J4","evergreenForest",31.194359,-84.455062,"WGS84",,47.25739362,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2482","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,"L","adult","scrotal",,,,29,,,,140,"JERC.20140625.R2482.B","mandibular","JERC.20140625.R2482.F","fresh",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","Recapped. Replaced ear tag left ear. Right ear torn. De-loved. ",0,0,0,-1,0
"788AA0F8C8424FFCAC7671A5CE3B8BA8","D03","JERC","JERC_009","XX",,,,,,,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2454","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,27,,,,30,"JERC.20140625.R2454.B","retroorbital","JERC.20140625.R2454.F","old","JERC.20140625.R2454.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","Two captures listed with TrapID D2 on this datasheet, the other was entered in D2 trap location",0,0,0,-1,0
"5C928DC44E6B4E3081A931D57717CBD6","D03","JERC","JERC_005","H10","evergreenForest",31.19684,-84.451293,"WGS84",,48.43886091,,"2014-06-25","MAM.JERC.2014.07",,"SIHI","Sigmodon hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,-1,-1,-1,-1,-1
"A352F698510141C591645E4155D2076B","D03","JERC","JERC_009","J10","evergreenForest",31.193818,-84.455077,"WGS84",,47.20681095,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2079","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,32,,,,130,"JERC.20140625.R2079.B","mandibular","JERC.20140625.R2079.F","fresh","JERC.20140625.R2079.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","left ear torn and bleeding",0,0,0,-1,0
"BC4D783BAE154FEB9BF880679017AA64","D03","JERC","JERC_005","B5","evergreenForest",31.197303,-84.45191,"WGS84",,48.21431341,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2704","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,29,,,,124,,"unsuccessful",,,"JERC.20140625.L2704.E",,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","ripped right ear while trying to tag. Tag placed in L ear. Did not attempt for blood, must have longer lancets. ",0,0,0,-1,0
"6BCA2D6AFB3F4D66871184FE33A7F9EF","D03","JERC","JERC_005","D2","evergreenForest",31.19757,-84.451693,"WGS84",,48.23441942,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2727","SIHI","Sigmodon hispidus","species",," ","U","N","N",,,"juvenile",,,"not",,21,,,,28,,"unsuccessful","JERC.20140625.R2727.F","fresh","JERC.20140625.R2727.E",,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","unsure of sex, picture taken by Kyle for consideration ",0,0,0,-1,0
"9225B2ABB1E04BF6A54B6882E2EF6E08","D03","JERC","JERC_005","E8","evergreenForest",31.197027,-84.451602,"WGS84",,48.33182219,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2770","MUMU","Mus musculus","species",," ","M","R","N",,,"adult","scrotal",,,,16,,,,20,,,,,"JERC.20140625.R2770.E",,,,"F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0
"90CB3C96372D429787A4D3FF43C68E25","D03","JERC","JERC_009","F10","evergreenForest",31.193827,-84.455496,"WGS84",,47.13547131,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2167","SIHI","Sigmodon hispidus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",26,,,,110,"JERC.20140625.L2167.B","retroorbital","JERC.20140625.L2167.F","old",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"DD71836C98004F608B04432AE9AEB450","D03","JERC","JERC_006","I3","mixedForest",31.18851,-84.454063,"WGS84",,46.47140822,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2435","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not",,29,,,,180,,,,,"JERC.20140625.L2435.E",,,,"v7a5KMTkFH7DgaRo46hfflVQQqwuV2HD","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"AC1A208CD04D482780D91F27F02E9A30","D03","JERC","JERC_006","J5","mixedForest",31.188327,-84.453963,"WGS84",,46.42914883,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2431","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",27,,,,70,,,"JERC.20140625.L2431.F","old","JERC.20140625.L2431.E",,,,"v7a5KMTkFH7DgaRo46hfflVQQqwuV2HD","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"4247108DE7A34392863800CEB04398B9","D03","JERC","JERC_006","F7","mixedForest",31.188155,-84.454387,"WGS84",,46.4080873,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2476","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,27,,,,55,,,"JERC.20140625.L2476.F","old","JERC.20140625.L2476.E",,,,"v7a5KMTkFH7DgaRo46hfflVQQqwuV2HD","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"7CA403EB0AB04F279608C2FD414CEEF9","D03","JERC","JERC_006","C1","mixedForest",31.188702,-84.454687,"WGS84",,46.52524382,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2430","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,21,,,,53,,,"JERC.20140625.L2430.F","old","JERC.20140625.L2430.E",,,,"v7a5KMTkFH7DgaRo46hfflVQQqwuV2HD","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,1
