"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","duplicateTrapCoordinateQF"
"CC9466D4C9144D399BE6D32A09D4629B","D10","CPER","CPER_008","D4","2013-07-06","MAM.CPER.2013.07",6,0
"16110C3B768445659DAB314EAAA10842","D10","CPER","CPER_008","D5","2013-07-06","MAM.CPER.2013.07",6,0
"FA5F8C16E1C14F08BD135F769BCA1942","D10","CPER","CPER_008","D6","2013-07-06","MAM.CPER.2013.07",6,0
"25361619A9F64F34B964EBD5802D2125","D10","CPER","CPER_008","D1","2013-07-06","MAM.CPER.2013.07",6,0
"148482DECA6144B2B2C9D825A48E5CD5","D10","CPER","CPER_008","D2","2013-07-06","MAM.CPER.2013.07",6,0
"928328D2AA84478CAE4357365D574A94","D10","CPER","CPER_008","D7","2013-07-06","MAM.CPER.2013.07",6,0
"7FC81E47C6794BED8199F18E2BEDB02F","D10","CPER","CPER_008","D8","2013-07-06","MAM.CPER.2013.07",6,0
"A5E7B2A24ED348459029B587B276B704","D10","CPER","CPER_008","D9","2013-07-06","MAM.CPER.2013.07",6,0
"904F06D73DE947BBBE135C2555F4948B","D10","CPER","CPER_008","C4","2013-07-06","MAM.CPER.2013.07",6,0
"84103513B16E45BC9F2B8B9BC95CFBDC","D10","CPER","CPER_008","C5","2013-07-06","MAM.CPER.2013.07",6,0
"52C6A4A5925D4E6CB50CD68A207AEFB8","D10","CPER","CPER_008","C2","2013-07-06","MAM.CPER.2013.07",6,0
"8E5B7ED0BCC945569DDBB52D51A09A57","D10","CPER","CPER_008","C3","2013-07-06","MAM.CPER.2013.07",6,0
"ED590DF509064B18A77C045220707997","D10","CPER","CPER_008","C1","2013-07-06","MAM.CPER.2013.07",6,0
"7B9293BBA79E4792A996FF73E2422AD4","D10","CPER","CPER_008","C8","2013-07-06","MAM.CPER.2013.07",6,0
"AF56E521D3F14B6B8704A73BBD6D9CC4","D10","CPER","CPER_008","C9","2013-07-06","MAM.CPER.2013.07",6,0
"BAAB8ABF7D1640E2AF0C6C48C59E84C3","D10","CPER","CPER_006","F5","2013-07-06","MAM.CPER.2013.07",6,0
"44C927B433734490A258BB3837954D66","D10","CPER","CPER_008","C6","2013-07-06","MAM.CPER.2013.07",6,0
"A00F10077EFD40C89DD48BAB6AA946B8","D10","CPER","CPER_008","C7","2013-07-06","MAM.CPER.2013.07",6,0
"238F1A85C72B45578198C8C99DCCC8B7","D10","CPER","CPER_002","F8","2013-07-06","MAM.CPER.2013.07",6,0
"88BAF8A79F144F7683A1A750467FB6D3","D10","CPER","CPER_002","F7","2013-07-06","MAM.CPER.2013.07",6,0
"400CD511E5E844018880874D8372E0F9","D10","CPER","CPER_006","F6","2013-07-06","MAM.CPER.2013.07",6,0
"F3EDC4A0EACA4B4C8A27AEA7165D3FCA","D10","CPER","CPER_006","F3","2013-07-06","MAM.CPER.2013.07",6,0
"989DC2F9F8A04084993811152604FF50","D10","CPER","CPER_002","F9","2013-07-06","MAM.CPER.2013.07",6,0
"268989D082044FC9995E017C028B9278","D10","CPER","CPER_006","F4","2013-07-06","MAM.CPER.2013.07",6,0
"5B086F657AA24DEEA69493376AC08232","D10","CPER","CPER_006","F9","2013-07-06","MAM.CPER.2013.07",6,0
"05941C43284C4183B6357EDA7D57A519","D10","CPER","CPER_006","F7","2013-07-06","MAM.CPER.2013.07",6,0
"D166D38C8761455BBB76C7EA9AF03CFE","D10","CPER","CPER_006","F8","2013-07-06","MAM.CPER.2013.07",6,0
"F3E08BFC72E244BCAD3BCFFE9F78CC01","D10","CPER","CPER_002","G1","2013-07-06","MAM.CPER.2013.07",6,0
"7F142A820217455F97FE7D23B13F0662","D10","CPER","CPER_002","G2","2013-07-06","MAM.CPER.2013.07",6,0
"36112B826B9F4BDFA7BFA9B87660D494","D10","CPER","CPER_002","G3","2013-07-06","MAM.CPER.2013.07",6,0
"7D2E4D2FE6B647189D36F8A6C3E70751","D10","CPER","CPER_006","G3","2013-07-06","MAM.CPER.2013.07",6,0
"CB635EFBCF3E4ADD917CAF08B05FD9F0","D10","CPER","CPER_002","G4","2013-07-06","MAM.CPER.2013.07",6,0
"316AF43EDD83436DAC031DF2FE7800B4","D10","CPER","CPER_006","G2","2013-07-06","MAM.CPER.2013.07",6,0
"48B248A0588C433E9F106F75ABB70B19","D10","CPER","CPER_002","G5","2013-07-06","MAM.CPER.2013.07",6,0
"E2AD500567DB462982365D21CED55235","D10","CPER","CPER_002","G6","2013-07-06","MAM.CPER.2013.07",6,0
"C92563FD75D14A02B9924702C188A480","D10","CPER","CPER_006","G1","2013-07-06","MAM.CPER.2013.07",6,0
"F621C70980144FBF80E33F6A94D1B932","D10","CPER","CPER_002","G7","2013-07-06","MAM.CPER.2013.07",6,0
"9018B9AE695C4152AC9C35E06CE730A3","D10","CPER","CPER_009","E9","2013-07-06","MAM.CPER.2013.07",2,0
"673CDBF46CD645599F0A5A2BB47A3CF7","D10","CPER","CPER_006","A10","2013-07-06","MAM.CPER.2013.07",6,0
"699EE3C675B74469AED4E967E868E056","D10","CPER","CPER_009","F7","2013-07-06","MAM.CPER.2013.07",2,0
"53888B25A5AC41BBBABBC6F751735254","D10","CPER","CPER_009","F6","2013-07-06","MAM.CPER.2013.07",6,0
"240C795C549A494291E084191A4E289C","D10","CPER","CPER_009","F5","2013-07-06","MAM.CPER.2013.07",6,0
"90222922CC59460094C938DD740E9051","D10","CPER","CPER_009","F4","2013-07-06","MAM.CPER.2013.07",6,0
"CBBCC388BDDD4073A2769F628D5094F8","D10","CPER","CPER_009","F3","2013-07-06","MAM.CPER.2013.07",6,0
"2C32ABF802A147FC954D1ECF1A494BD6","D10","CPER","CPER_009","F2","2013-07-06","MAM.CPER.2013.07",6,0
"DB9AF94B2D6C4D0AA331F9B84E3F8409","D10","CPER","CPER_009","F1","2013-07-06","MAM.CPER.2013.07",6,0
"785846E12F234DB69840119320EB5759","D10","CPER","CPER_009","F9","2013-07-06","MAM.CPER.2013.07",2,0
"7FE5B60FE90F4B598746CFF44AEB632D","D10","CPER","CPER_009","F8","2013-07-06","MAM.CPER.2013.07",2,0
"A43CE525C2D9491AA0C6339EB6F736B9","D10","CPER","CPER_006","H10","2013-07-06","MAM.CPER.2013.07",6,0
"16AE173B7D7147C5BA5328F52ECAFB5A","D10","CPER","CPER_002","E10","2013-07-06","MAM.CPER.2013.07",6,0
"98FBDF861A9E4B70A3798D0957C02656","D10","CPER","CPER_009","I7","2013-07-06","MAM.CPER.2013.07",6,0
"22FF1CBA63AE4F2CB93A91967BD3EEF7","D10","CPER","CPER_009","I8","2013-07-06","MAM.CPER.2013.07",2,0
"40050316827A4F839E36135A3D0998A0","D10","CPER","CPER_009","I9","2013-07-06","MAM.CPER.2013.07",6,0
"C1E1D02A08C245C88AB0C625C2448347","D10","CPER","CPER_009","I3","2013-07-06","MAM.CPER.2013.07",6,0
"D11E7A9E681748B8BE8CF3685F679496","D10","CPER","CPER_006","B10","2013-07-06","MAM.CPER.2013.07",6,0
"31E35D944BA14CD9B688D98E816E8D7C","D10","CPER","CPER_009","I4","2013-07-06","MAM.CPER.2013.07",6,0
"85C51A57DD2E410CAC6DB9A123610DAC","D10","CPER","CPER_009","I5","2013-07-06","MAM.CPER.2013.07",6,0
"1F18C37AC319461FB15A7AD8EC1A0117","D10","CPER","CPER_009","I6","2013-07-06","MAM.CPER.2013.07",6,0
"E8DC3459F8704B6A901558F1D7348A9B","D10","CPER","CPER_009","J1","2013-07-06","MAM.CPER.2013.07",6,0
"D06C52862E1D4A4FB92625DD7AE5ED48","D10","CPER","CPER_009","J3","2013-07-06","MAM.CPER.2013.07",6,0
"AC12F8BB07C2476B8DE877294F629E74","D10","CPER","CPER_008","G10","2013-07-06","MAM.CPER.2013.07",6,0
"110D2B17AE4148E6BC24053472B78552","D10","CPER","CPER_009","J8","2013-07-06","MAM.CPER.2013.07",6,0
"C46775158F544B8B91A13FE6A06273B8","D10","CPER","CPER_009","J9","2013-07-06","MAM.CPER.2013.07",2,0
"6F6BF36C169444A5AE1AA34A04B9348E","D10","CPER","CPER_009","J6","2013-07-06","MAM.CPER.2013.07",2,0
"CC45C909BB574C57B50960EEAD65B05B","D10","CPER","CPER_009","J7","2013-07-06","MAM.CPER.2013.07",2,0
"6AB2416B311A44D2B3618AF580A3D47C","D10","CPER","CPER_006","E2","2013-07-06","MAM.CPER.2013.07",6,0
"A583EC4A55D3497AA2720BBD5AF6973C","D10","CPER","CPER_002","E9","2013-07-06","MAM.CPER.2013.07",6,0
"5A3911C20508437488CA0212308C9E21","D10","CPER","CPER_006","E3","2013-07-06","MAM.CPER.2013.07",6,0
"C5A67A9333AD4B6EA073F1E6792D6451","D10","CPER","CPER_002","E8","2013-07-06","MAM.CPER.2013.07",6,0
"87FAF6B5EAAF49E69E8FA228ECA05B44","D10","CPER","CPER_002","E7","2013-07-06","MAM.CPER.2013.07",6,0
"FA9CE3B069274D7E90650A2023797E3B","D10","CPER","CPER_006","F10","2013-07-06","MAM.CPER.2013.07",6,0
"5702BD5392D844E38B98857962C53B08","D10","CPER","CPER_006","E4","2013-07-06","MAM.CPER.2013.07",6,0
"2CAC8AB180E544A68537F08D3B91AA53","D10","CPER","CPER_006","E5","2013-07-06","MAM.CPER.2013.07",6,0
"3FD9D4038AEC4BE29ADFC475C188848E","D10","CPER","CPER_002","E6","2013-07-06","MAM.CPER.2013.07",6,0
"F46FA24EC61044D6A6031E2983960E02","D10","CPER","CPER_006","E6","2013-07-06","MAM.CPER.2013.07",6,0
"50E4EFB298DA49EB81D444EF5916500D","D10","CPER","CPER_006","E7","2013-07-06","MAM.CPER.2013.07",6,0
"4BE15F4AEB73445E965F8F39DEBCCC65","D10","CPER","CPER_006","E8","2013-07-06","MAM.CPER.2013.07",6,0
"F0EF4126B62C459D9DF5E90DB2F843A8","D10","CPER","CPER_006","E9","2013-07-06","MAM.CPER.2013.07",6,0
"AACBD4D1A73143929708CF04171DED29","D10","CPER","CPER_002","F1","2013-07-06","MAM.CPER.2013.07",6,0
"75668EFD551C4825A358FEFE1E55336A","D10","CPER","CPER_002","F2","2013-07-06","MAM.CPER.2013.07",6,0
"8CA3BA29FF574E2B95785457C5EB255B","D10","CPER","CPER_002","F5","2013-07-06","MAM.CPER.2013.07",6,0
"832C9E7E503C43F2BD83FE1EF2909F9C","D10","CPER","CPER_002","F6","2013-07-06","MAM.CPER.2013.07",6,0
"9E4CD5FA90204388962284B921F9EE44","D10","CPER","CPER_006","F2","2013-07-06","MAM.CPER.2013.07",6,0
"21312A897679490EA193ED0DC9706872","D10","CPER","CPER_002","F3","2013-07-06","MAM.CPER.2013.07",6,0
"A6F63C00C188449C91F40727D6CC2DFB","D10","CPER","CPER_002","F4","2013-07-06","MAM.CPER.2013.07",6,0
"5248AC40C491428F988CFC616DB6AD11","D10","CPER","CPER_006","F1","2013-07-06","MAM.CPER.2013.07",6,0
"A54A4FC53E1049A69892F4FD6F86254E","D10","CPER","CPER_008","I10","2013-07-06","MAM.CPER.2013.07",6,0
"E6ABDBDD7D7149BDB8B955CDB8CF44DC","D10","CPER","CPER_006","D9","2013-07-06","MAM.CPER.2013.07",6,0
"76AA05E37188468BAF11DB2FAA0BB973","D10","CPER","CPER_009","J4","2013-07-06","MAM.CPER.2013.07",6,0
"0D8CD380E73442D980921F45092AAEC8","D10","CPER","CPER_009","J5","2013-07-06","MAM.CPER.2013.07",6,0
"08CD7BFF1EBB4CC187491E14A5A24D09","D10","CPER","CPER_006","D7","2013-07-06","MAM.CPER.2013.07",6,0
"98391FB8D7114A288C5234D3220E674C","D10","CPER","CPER_006","D8","2013-07-06","MAM.CPER.2013.07",6,0
"23652F83598844C7AF0E333CAD468BE7","D10","CPER","CPER_002","D9","2013-07-06","MAM.CPER.2013.07",6,0
"ECF877C0E849418BA51F8BFB7A405140","D10","CPER","CPER_006","D5","2013-07-06","MAM.CPER.2013.07",6,0
"CDE34C24505E46669B558AC72AF32BFE","D10","CPER","CPER_008","B10","2013-07-06","MAM.CPER.2013.07",6,0
"E08A634DE89145EBAA4AE75850637E5E","D10","CPER","CPER_008","C10","2013-07-06","MAM.CPER.2013.07",6,0
"7656655D394B4ECE9CA1BF4752608EBA","D10","CPER","CPER_008","F10","2013-07-06","MAM.CPER.2013.07",6,0
"8B76460C54424D068637E70099C57CFB","D10","CPER","CPER_006","C10","2013-07-06","MAM.CPER.2013.07",6,0
"AF0966561B02429980BB0BDC98463BDB","D10","CPER","CPER_002","I10","2013-07-06","MAM.CPER.2013.07",6,0
"724C82002BD74BD3BD1D879B5D51DBC6","D10","CPER","CPER_009","H3","2013-07-06","MAM.CPER.2013.07",6,0
"54619BAAA19541038DAFDCAD5CE80101","D10","CPER","CPER_006","I10","2013-07-06","MAM.CPER.2013.07",6,0
"F06C05B387DD49CAAEA9AEDC2628E21D","D10","CPER","CPER_009","C7","2013-07-06","MAM.CPER.2013.07",6,0
"3717460279234BC780C14831E56097AE","D10","CPER","CPER_009","C8","2013-07-06","MAM.CPER.2013.07",6,0
"3B590A1A66944CD8BC13CDC78C157169","D10","CPER","CPER_009","C5","2013-07-06","MAM.CPER.2013.07",6,0
"19A6789FC45D49FEAC075900C3FB6045","D10","CPER","CPER_009","C6","2013-07-06","MAM.CPER.2013.07",6,0
"EF10D650CBEE49E29A609C8ABA340258","D10","CPER","CPER_002","D10","2013-07-06","MAM.CPER.2013.07",6,0
"D902D3CEDEE54AE4B7353946D15A9DAE","D10","CPER","CPER_009","C9","2013-07-06","MAM.CPER.2013.07",6,0
"08EDAABF577444C68E1425ABB320C5D0","D10","CPER","CPER_009","C3","2013-07-06","MAM.CPER.2013.07",6,0
"F430E86CDEA44D2CAFBE41E25F5461F7","D10","CPER","CPER_009","C4","2013-07-06","MAM.CPER.2013.07",6,0
"042B81E21BB0409F86971378551F47DC","D10","CPER","CPER_009","C1","2013-07-06","MAM.CPER.2013.07",2,0
"5D0A1478979C4D3189A3B81E196CF14B","D10","CPER","CPER_009","C2","2013-07-06","MAM.CPER.2013.07",2,0
"316B6EB3F74947488332A6E15D56C5D7","D10","CPER","CPER_008","B8","2013-07-06","MAM.CPER.2013.07",6,0
"F1FC1BBE2777425AA513107805E18CF1","D10","CPER","CPER_008","B7","2013-07-06","MAM.CPER.2013.07",6,0
"82C90D105DB3441FA7F1471ABA021CF3","D10","CPER","CPER_008","B6","2013-07-06","MAM.CPER.2013.07",6,0
"3F84D6DD0D12437398D75B654860668F","D10","CPER","CPER_008","B5","2013-07-06","MAM.CPER.2013.07",6,0
"809CFA06D2D5455598E8AEBE925A768B","D10","CPER","CPER_008","B9","2013-07-06","MAM.CPER.2013.07",6,0
"5BDD0D840E0545E8A44638A84453C9B7","D10","CPER","CPER_008","B4","2013-07-06","MAM.CPER.2013.07",6,0
"2440B8592E52449EA4A23471FA3CB596","D10","CPER","CPER_008","B3","2013-07-06","MAM.CPER.2013.07",6,0
"96BA43E375994B3F8319E21B3A7ED66B","D10","CPER","CPER_008","B2","2013-07-06","MAM.CPER.2013.07",6,0
"926E1C9663FA4635BB14FA27E1B0AF7B","D10","CPER","CPER_008","B1","2013-07-06","MAM.CPER.2013.07",6,0
"253913F56DC64E4C9BF710C5EFDEDF64","D10","CPER","CPER_008","A5","2013-07-06","MAM.CPER.2013.07",6,0
"59AA33318F064C2C91F330309DDC6C0D","D10","CPER","CPER_008","A4","2013-07-06","MAM.CPER.2013.07",6,0
"D728C0529FF243DF8D4CD716D7AA7F40","D10","CPER","CPER_008","A7","2013-07-06","MAM.CPER.2013.07",6,0
"E4B803D2B93249C087EDBF59ED817172","D10","CPER","CPER_008","A6","2013-07-06","MAM.CPER.2013.07",6,0
"9715C424197D4C35BD835CFC0C334B4A","D10","CPER","CPER_008","A9","2013-07-06","MAM.CPER.2013.07",6,0
"353D20FAF2F64765A07DC88DA24F0F40","D10","CPER","CPER_008","A8","2013-07-06","MAM.CPER.2013.07",6,0
"B9FF77E5FF4B47618818A0830577E5AE","D10","CPER","CPER_008","A1","2013-07-06","MAM.CPER.2013.07",6,0
"657A6084401C441991896E03DCEAD1DB","D10","CPER","CPER_009","A10","2013-07-06","MAM.CPER.2013.07",6,0
"1A23585A472446479AEB945BADBB7C72","D10","CPER","CPER_008","A3","2013-07-06","MAM.CPER.2013.07",6,0
"B7C0547D229B4B27A637EDC4CF9B83F9","D10","CPER","CPER_008","A2","2013-07-06","MAM.CPER.2013.07",6,0
"70917FFF2AA5427AB5E05EC21CD1B6B2","D10","CPER","CPER_009","B10","2013-07-06","MAM.CPER.2013.07",6,0
"4DF9C221E87F4207A5E0BC0CA18FE1E3","D10","CPER","CPER_002","B10","2013-07-06","MAM.CPER.2013.07",6,0
"1997FFBE2B8F4061B0E16D34F8860029","D10","CPER","CPER_002","F10","2013-07-06","MAM.CPER.2013.07",6,0
"A791E7447D954DE1AB2F240E1EE7FDAB","D10","CPER","CPER_008","J6","2013-07-06","MAM.CPER.2013.07",6,0
"3A2A66B641BF424CBE0FE8316E2FD76A","D10","CPER","CPER_008","J5","2013-07-06","MAM.CPER.2013.07",6,0
"D74803DA047049DB832E161850851555","D10","CPER","CPER_008","J8","2013-07-06","MAM.CPER.2013.07",6,0
"E834771FCC8840AC81E7CAE78DE77494","D10","CPER","CPER_008","J7","2013-07-06","MAM.CPER.2013.07",6,0
"970C5D55FD3C41A5B5DA4A395E1DE7E7","D10","CPER","CPER_002","H10","2013-07-06","MAM.CPER.2013.07",6,0
"A9032B5167B04BDA980AA712A04B77B6","D10","CPER","CPER_009","D6","2013-07-06","MAM.CPER.2013.07",6,0
"8B94C49A69514E3286725BEB9F16AE4C","D10","CPER","CPER_009","D7","2013-07-06","MAM.CPER.2013.07",6,0
"E3F84A29B05246569A9E9042A8A40A9D","D10","CPER","CPER_009","D8","2013-07-06","MAM.CPER.2013.07",6,0
"FDDC3F9DC22C449FA15D7E7AD655E2A3","D10","CPER","CPER_009","D9","2013-07-06","MAM.CPER.2013.07",6,0
"8FD94CF1C61B493488E1ABA5FADF00A6","D10","CPER","CPER_009","D1","2013-07-06","MAM.CPER.2013.07",6,0
"3E291CA29D4D4D4CBE4D3461C62B9A57","D10","CPER","CPER_009","D2","2013-07-06","MAM.CPER.2013.07",2,0
"C097BA6EF9AB48DB971237FA5B2FECD8","D10","CPER","CPER_009","D3","2013-07-06","MAM.CPER.2013.07",6,0
"CC5FEF8BFCDE4BC591A80E19919B11E9","D10","CPER","CPER_009","D4","2013-07-06","MAM.CPER.2013.07",6,0
"D4BF5B1B67F74B439B9B82CA898150D0","D10","CPER","CPER_009","D5","2013-07-06","MAM.CPER.2013.07",6,0
"5D93A02EE15D40C2B834AD9EBE8139E1","D10","CPER","CPER_009","A9","2013-07-06","MAM.CPER.2013.07",6,0
"5D55D252CF1F47438E56DF60CB3991CE","D10","CPER","CPER_009","A7","2013-07-06","MAM.CPER.2013.07",6,0
"4D1DEDE5508D4C3EB6793C7B44633616","D10","CPER","CPER_009","A8","2013-07-06","MAM.CPER.2013.07",6,0
"8E66F86E368F4C2691CA648F7E670832","D10","CPER","CPER_009","A5","2013-07-06","MAM.CPER.2013.07",6,0
"059AD0BEBA694281AE608986304AD303","D10","CPER","CPER_009","A6","2013-07-06","MAM.CPER.2013.07",2,0
"6609CAF4AF2B459DB0778068E8825294","D10","CPER","CPER_009","A3","2013-07-06","MAM.CPER.2013.07",2,0
"3C65E035B3D04E9E99389B0D93C4041D","D10","CPER","CPER_009","A4","2013-07-06","MAM.CPER.2013.07",6,0
"2921A9A544614AA48E3226B4B87522A0","D10","CPER","CPER_009","A1","2013-07-06","MAM.CPER.2013.07",6,0
"4C8DA9EB76A14DDA8D8188E8014998AA","D10","CPER","CPER_009","A2","2013-07-06","MAM.CPER.2013.07",6,0
"9AC39A36B00643F4B90A37C7C41F243D","D10","CPER","CPER_009","B8","2013-07-06","MAM.CPER.2013.07",6,0
"124422F144914B86AA21747666035586","D10","CPER","CPER_009","B9","2013-07-06","MAM.CPER.2013.07",6,0
"535936A7A92742CE8C0844647280104A","D10","CPER","CPER_009","B4","2013-07-06","MAM.CPER.2013.07",6,0
"58C5EA1CFE6944018E55D6F17E0A72FD","D10","CPER","CPER_008","J9","2013-07-06","MAM.CPER.2013.07",6,0
"EB5124C64B854762965B6E19C777B650","D10","CPER","CPER_006","J10","2013-07-06","MAM.CPER.2013.07",6,0
"FBAF2EE0035E40508C0A0AACB145D396","D10","CPER","CPER_008","J3","2013-07-06","MAM.CPER.2013.07",6,0
"74AF75E7B0D7431D8322159513651638","D10","CPER","CPER_008","J4","2013-07-06","MAM.CPER.2013.07",6,0
"7243B9DF83E6451B9442089A37D16647","D10","CPER","CPER_008","J1","2013-07-06","MAM.CPER.2013.07",6,0
"D90343EDCB2F4C0ABCCC2B5B14E453DC","D10","CPER","CPER_008","J2","2013-07-06","MAM.CPER.2013.07",6,0
"0DACB368ECB14629A5C1062E788CA712","D10","CPER","CPER_008","I7","2013-07-06","MAM.CPER.2013.07",6,0
"58F19B2E457F45679047190EC0DFDF1C","D10","CPER","CPER_008","I6","2013-07-06","MAM.CPER.2013.07",6,0
"A4E814D5294442B0AA9118A6ADE81BEB","D10","CPER","CPER_006","B2","2013-07-06","MAM.CPER.2013.07",6,0
"7FC47A8940C6466DACE8417EB2066AE1","D10","CPER","CPER_002","B3","2013-07-06","MAM.CPER.2013.07",6,0
"A7768CF1CF444195A3F620A69439288C","D10","CPER","CPER_006","B1","2013-07-06","MAM.CPER.2013.07",6,0
"314B54E70E6B442EACCA7BDF0862A368","D10","CPER","CPER_008","I5","2013-07-06","MAM.CPER.2013.07",6,0
"5CC21393B4EE417EAC56009FE2CBB34A","D10","CPER","CPER_008","I4","2013-07-06","MAM.CPER.2013.07",6,0
"818234FAEC2B49E49A8A9C024336B936","D10","CPER","CPER_008","A10","2013-07-06","MAM.CPER.2013.07",6,0
"F05EE029DCF64788A26550D57F054207","D10","CPER","CPER_008","I9","2013-07-06","MAM.CPER.2013.07",6,0
"226721E879D4423384595924277D2786","D10","CPER","CPER_002","B4","2013-07-06","MAM.CPER.2013.07",6,0
"734723ED11A7442996A2CF796B96EC22","D10","CPER","CPER_002","B5","2013-07-06","MAM.CPER.2013.07",6,0
"A19EDA83D08C418780AD947D4CAC9B0B","D10","CPER","CPER_002","B6","2013-07-06","MAM.CPER.2013.07",6,0
"F18F4DDC331745109DC65ED73A92AC79","D10","CPER","CPER_006","B6","2013-07-06","MAM.CPER.2013.07",6,0
"EED12F217327431D89C5A00816E864A0","D10","CPER","CPER_002","B7","2013-07-06","MAM.CPER.2013.07",6,0
"28B769C343B14CCD9ED0FA746E7D07E1","D10","CPER","CPER_002","B8","2013-07-06","MAM.CPER.2013.07",6,0
"42E996DC75DE44AE99D562BF01CB6F77","D10","CPER","CPER_006","B5","2013-07-06","MAM.CPER.2013.07",6,0
"09ABE576D71D4C21A7C0E122D0EA4BAB","D10","CPER","CPER_008","I8","2013-07-06","MAM.CPER.2013.07",6,0
"EEF7008CDD9048FFA5245A9F534A14EF","D10","CPER","CPER_008","I1","2013-07-06","MAM.CPER.2013.07",6,0
"D447DBFE78E34C8C8ADAF6160E1F9BA1","D10","CPER","CPER_008","I2","2013-07-06","MAM.CPER.2013.07",6,0
"6838B56AC00847768D6134644D07FC66","D10","CPER","CPER_008","I3","2013-07-06","MAM.CPER.2013.07",6,0
"7B318233A16543838F120D4289437E97","D10","CPER","CPER_006","G10","2013-07-06","MAM.CPER.2013.07",6,0
"446D1BBDF9134D16A70BE01C0145BB32","D10","CPER","CPER_002","B9","2013-07-06","MAM.CPER.2013.07",6,0
"B7902A9B5D1C435B93B653A7861D6CB7","D10","CPER","CPER_006","B4","2013-07-06","MAM.CPER.2013.07",6,0
"CF038EBA796B473F994F2F99C784AC7C","D10","CPER","CPER_006","B3","2013-07-06","MAM.CPER.2013.07",6,0
"347B8715F90941AC9B7029D28D16A87C","D10","CPER","CPER_006","B9","2013-07-06","MAM.CPER.2013.07",6,0
"665B0BF12E35416B81E69AD5C94EA67A","D10","CPER","CPER_006","B8","2013-07-06","MAM.CPER.2013.07",6,0
"3FB7C531FB3A42C585281740DA387A81","D10","CPER","CPER_006","B7","2013-07-06","MAM.CPER.2013.07",6,0
"02CB7308FD284A24A078BEE33D4E32FC","D10","CPER","CPER_008","H8","2013-07-06","MAM.CPER.2013.07",6,0
"5EB0FC209E2E4A858A865C1599CF0799","D10","CPER","CPER_008","H7","2013-07-06","MAM.CPER.2013.07",6,0
"6AD6AE8D639A420D978C1F4767C62710","D10","CPER","CPER_008","H9","2013-07-06","MAM.CPER.2013.07",6,0
"4F4FC7C6F24B44DD9CF49ACA39725513","D10","CPER","CPER_008","H4","2013-07-06","MAM.CPER.2013.07",6,0
"EFA287974D3642B89E0C68CAE0EC2FC7","D10","CPER","CPER_008","H3","2013-07-06","MAM.CPER.2013.07",6,0
