"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"4B851F8C6A674ED8AA3376097F507B6E","D03","DSNY","DSNY_005","2014-05-06",1,"MAM.DSNY.2014.05",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2DBB83438CCA43ABAE755195B162C0EA","D03","DSNY","DSNY_004","2014-05-06",1,"MAM.DSNY.2014.05",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.","traps not set",1,0
"D0EB147A26084DF9BBC8EF370CF300AD","D03","DSNY","DSNY_004","2014-05-06",1,"MAM.DSNY.2014.05",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Hougton Mifflin Company, New York, NY.",,1,0
"E8781EC0765546B49EA30296C4267F15","D03","DSNY","DSNY_009","2014-05-06",1,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.","no captures",0,0
"52018470FB42447184D56E6DEBBA6A32","D03","DSNY","DSNY_016","2014-05-06",1,"MAM.DSNY.2014.05",99,32,67,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.) ","no captures",0,0
"074B7635161241BDAC3C0785FE8643F0","D03","DSNY","DSNY_005","2014-05-06",1,"MAM.DSNY.2014.05",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"E8B94FCE30EC46148EE0B08A71A13A26","D03","DSNY","DSNY_016","2014-05-06",1,"MAM.DSNY.2014.05",99,32,67,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.) ","no captures",0,0
"3DF1D95F7F264E2CA315CF2E42DAD807","D03","DSNY","DSNY_016","2014-05-07",2,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"4AC057430469441C9A03BAB328200306","D03","DSNY","DSNY_004","2014-05-07",2,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.) ",,0,0
"95E865479A04461FBF613ACA0FC7A769","D03","DSNY","DSNY_005","2014-05-07",2,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","no captures",0,0
"352A92B0EEA345E6B8714AAF80B1057C","D03","DSNY","DSNY_004","2014-05-07",2,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.) ",,0,0
"450AFC7259E3426E873F9F8BF42C233F","D03","DSNY","DSNY_005","2014-05-07",2,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","no captures",0,0
"07B576D1E1964733BD08BFB324376F11","D03","DSNY","DSNY_016","2014-05-07",2,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D5C89B836AAA48EDB7D15999DD839A02","D03","DSNY","DSNY_005","2014-05-08",3,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"F4D796A34C7D43AAB1C50B13817FEF0E","D03","DSNY","DSNY_009","2014-05-08",2,"MAM.DSNY.2014.05",99,3,96,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"5E3D08A25A5A4B3882E0B5DE65E82E8F","D03","DSNY","DSNY_016","2014-05-08",3,"MAM.DSNY.2014.05",100,10,90,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"500B4DEE32344EED9E28EF725DFA9BB3","D03","DSNY","DSNY_005","2014-05-08",3,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"C4FD3612EF594BDDA5E354D7430E0EE6","D03","DSNY","DSNY_004","2014-05-08",3,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"C2ADE62011894B0F8C7946DA13883A5F","D03","DSNY","DSNY_009","2014-05-08",2,"MAM.DSNY.2014.05",99,3,96,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"8ADE3CE78C93490AB859713D07E9AE2A","D03","DSNY","DSNY_016","2014-05-08",3,"MAM.DSNY.2014.05",100,10,90,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"7D598BF4328E40018F9E6228E2637E23","D03","DSNY","DSNY_004","2014-05-08",3,"MAM.DSNY.2014.05",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2FC1538B60AF424A95882D55CB294323","D03","DSNY","DSNY_009","2014-05-09",3,"MAM.DSNY.2014.05",100,5,95,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"2E5846EC2C874CE2A4953B105B66D330","D03","DSNY","DSNY_009","2014-05-09",3,"MAM.DSNY.2014.05",100,5,95,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"12B1AFE48B1741228298221C70619C3D","D03","DSNY","DSNY_016","2014-06-03",1,"MAM.DSNY.2014.06",96,1,95,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"875FF97828A040FDBDA6389C86BC260A","D03","DSNY","DSNY_009","2014-06-03",1,"MAM.DSNY.2014.06",98,15,83,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"89EF2EF5893E4E62BFF1FEB3205976D0","D03","DSNY","DSNY_001","2014-06-03",1,"MAM.DSNY.2014.06",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"28D89926E7F544E5A4B307A2752209DD","D03","DSNY","DSNY_005","2014-06-03",1,"MAM.DSNY.2014.06",100,0,100,"NEON.DOC.000481vD","Peterson Field Guide to Mammals of North America",,0,0
"A8C7F7FD41C04EACA8873F3065EADACD","D03","DSNY","DSNY_004","2014-06-03",1,"MAM.DSNY.2014.06",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"CB2CFBE5533F4AD28952797B3EB8AE5F","D03","DSNY","DSNY_016","2014-06-04",2,"MAM.DSNY.2014.06",100,12,88,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B68EC43D1B484BE8A15BCA505B2757EB","D03","DSNY","DSNY_009","2014-06-04",2,"MAM.DSNY.2014.06",100,11,89,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"0C5F5775D2EF4F34A02D58EC59084492","D03","DSNY","DSNY_001","2014-06-04",2,"MAM.DSNY.2014.06",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B350D16A8CDA42D1A44D3106B56A0BE7","D03","DSNY","DSNY_005","2014-06-04",2,"MAM.DSNY.2014.06",100,3,97,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"5E5C5CFF9F1F4509B83DE1D833353163","D03","DSNY","DSNY_004","2014-06-04",2,"MAM.DSNY.2014.06",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D735F186AC1B4A37A8500A5EFAE70DCF","D03","DSNY","DSNY_016","2014-06-05",3,"MAM.DSNY.2014.06",100,41,59,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B9306AC2CB084F1CAF9AB524AE548A44","D03","DSNY","DSNY_005","2014-06-05",3,"MAM.DSNY.2014.06",100,3,97,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"7CA953E8052D44AA8952B6EED29B862D","D03","DSNY","DSNY_001","2014-06-05",3,"MAM.DSNY.2014.06",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"AA90FF8F0595474CAA83F93D03167B56","D03","DSNY","DSNY_004","2014-06-05",3,"MAM.DSNY.2014.06",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"65236EE8BA154BE6BECC7228F7F28D16","D03","DSNY","DSNY_009","2014-06-05",3,"MAM.DSNY.2014.06",100,12,88,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"AE30F066208F44B8963691AE35DECF76","D03","DSNY","DSNY_009","2014-09-16",1,"MAM.DSNY.2014.10",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"5DD6D2364103420F85E7816A15C00991","D03","DSNY","DSNY_004","2014-09-16",1,"MAM.DSNY.2014.10",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D364AA89F1B243EEA7711EB19ECE45A4","D03","DSNY","DSNY_005","2014-09-16",1,"MAM.DSNY.2014.10",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"54D8575CE209438B9AA14757154EABBA","D03","DSNY","DSNY_001","2014-09-16",1,"MAM.DSNY.2014.10",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"9D31F0FD4B664AAAB856DEB65B809E9D","D03","DSNY","DSNY_016","2014-09-16",1,"MAM.DSNY.2014.10",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"A263166677BC4F92A2827B5A2228652C","D03","DSNY","DSNY_004","2014-09-17",2,"MAM.DSNY.2014.10",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"C7445AC1808A44CC8D8C50C6A526FD57","D03","DSNY","DSNY_001","2014-09-17",2,"MAM.DSNY.2014.10",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B498FB3BDFC14730B7F990610DD77716","D03","DSNY","DSNY_009","2014-09-17",2,"MAM.DSNY.2014.10",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"BEC30711E477426CAF807DF896FFAA6F","D03","DSNY","DSNY_016","2014-09-17",2,"MAM.DSNY.2014.10",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"C69CD9D438D944C999D20734B6CCE5D7","D03","DSNY","DSNY_005","2014-09-17",2,"MAM.DSNY.2014.10",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"E7FA3A0E23FB4139B14E9A66573153C1","D03","DSNY","DSNY_004","2014-09-18",3,"MAM.DSNY.2014.10",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"211878B70BA74DCFBD3486AE83A28291","D03","DSNY","DSNY_016","2014-09-18",3,"MAM.DSNY.2014.10",100,4,96,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"24961873128A4A498039826FB66E0838","D03","DSNY","DSNY_009","2014-09-18",3,"MAM.DSNY.2014.10",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"70CBC1E2072143FA9DC431B064675BE1","D03","DSNY","DSNY_005","2014-09-18",3,"MAM.DSNY.2014.10",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"75D2FE60A197406E8BDF30900B6DD139","D03","DSNY","DSNY_001","2014-09-18",3,"MAM.DSNY.2014.10",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
