"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"B4A28950287F411AAE8D74647DB4AEB9","D10","CPER","CPER_011","H3","grasslandHerbaceous",40.86776,-104.703278,"WGS84",,1663.083453,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1026","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,16,9,59,115,9,,,"CPER.20140529.R1026.F","fresh","CPER.20140529.R1026.E","CPER.20140529.R1026.H","CPER.20140529.R1026.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"2E0BB552989C4565A0B8AFD4BA5ABCCE","D10","CPER","CPER_005","H9","grasslandHerbaceous",40.853748,-104.726562,"WGS84",,1664.18031,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1041","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,17,11,62,120,9,,,"CPER.20140529.R1041.F","fresh","CPER.20140529.R1041.E","CPER.20140529.R1041.H","CPER.20140529.R1041.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"25A256E33369431E87EE8F291BF6833D","D10","CPER","CPER_005","I9","grasslandHerbaceous",40.853748,-104.726443,"WGS84",,1664.152402,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1031","PEMA","Peromyscus maniculatus","species",," ","M","R","N",,,"adult","scrotal",,,,20,12,50,120,15,"CPER.20140529.R1031.B","mandibular","CPER.20140529.R1031.F","fresh","CPER.20140529.R1031.E","CPER.20140529.R1031.H","CPER.20140529.R1031.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"81354BB758E642F4911E1AFAD73B0A83","D10","CPER","CPER_005","G9","grasslandHerbaceous",40.853748,-104.72668,"WGS84",,1664.208183,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1040","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,16,9,60,130,11,"CPER.20140529.R1040.B","mandibular","CPER.20140529.R1040.F","fresh","CPER.20140529.R1040.E","CPER.20140529.R1040.H","CPER.20140529.R1040.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"599489E6EED84969BD03B7E08BA3700C","D10","CPER","CPER_011","H3","grasslandHerbaceous",40.86776,-104.703278,"WGS84",,1663.083453,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1026","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,16,9,59,115,9,,,"CPER.20140529.R1026.F","fresh","CPER.20140529.R1026.E","CPER.20140529.R1026.H","CPER.20140529.R1026.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"0F8D12E175A743D897751E0AA8C9BAE9","D10","CPER","CPER_005","H9","grasslandHerbaceous",40.853748,-104.726562,"WGS84",,1664.18031,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1041","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,17,11,62,120,9,,,"CPER.20140529.R1041.F","fresh","CPER.20140529.R1041.E","CPER.20140529.R1041.H","CPER.20140529.R1041.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"9219D9BC76FD401EA98BE8C5FFE3EBF3","D10","CPER","CPER_005","G9","grasslandHerbaceous",40.853748,-104.72668,"WGS84",,1664.208183,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1040","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,16,9,60,130,11,"CPER.20140529.R1040.B","mandibular","CPER.20140529.R1040.F","fresh","CPER.20140529.R1040.E","CPER.20140529.R1040.H","CPER.20140529.R1040.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"2DCB7E23549D46228EEC93CDDBE6B359","D10","CPER","CPER_005","I9","grasslandHerbaceous",40.853748,-104.726443,"WGS84",,1664.152402,,"2014-05-29","MAM.CPER.2014.06","NEON.MAM.D10.0R1031","PEMA","Peromyscus maniculatus","species",," ","M","R","N",,,"adult","scrotal",,,,20,12,50,120,15,"CPER.20140529.R1031.B","mandibular","CPER.20140529.R1031.F","fresh","CPER.20140529.R1031.E","CPER.20140529.R1031.H","CPER.20140529.R1031.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"EF65E5D59BD6449587BD11E6849ACAAA","D10","CPER","CPER_015","A2","grasslandHerbaceous",40.853445,-104.743483,"WGS84",,1668.311369,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415446","CHHI","Chaetodipus hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,27,7,,,64,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"9B33819DA80245AE91437D2309B82356","D10","CPER","CPER_005","I8","grasslandHerbaceous",40.853838,-104.726443,"WGS84",,1664.175519,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126648","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,16,11,,,9,,,"CPER.20140530.126648.F","fresh",,"CPER.20140530.126648.H","CPER.20140530.126648.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Previously had ear tag that ripped out. Replaced with pit tag",0,0,0,-1,0
"69120D9269344AB0A61C89C320ED6186","D10","CPER","CPER_005","H9","grasslandHerbaceous",40.853748,-104.726562,"WGS84",,1664.18031,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1040","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,16,9,60,130,11,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"28B7560D51034B10BC917BE2F37FA340","D10","CPER","CPER_005","H5","grasslandHerbaceous",40.854108,-104.72656,"WGS84",,1664.271796,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1031","PEMA","Peromyscus maniculatus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,20,12,50,120,13,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"39BF0C5B154E459086751A7FDFDD7444","D10","CPER","CPER_005","H1","grasslandHerbaceous",40.854469,-104.726559,"WGS84",,1664.363842,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1024","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",18,12,53,121,13,"CPER.20140530.R1024.B","mandibular","CPER.20140530.R1024.F","fresh","CPER.20140530.R1024.E","CPER.20140530.R1024.H","CPER.20140530.R1024.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"14FA162DAA7C462BB575600998D9AA46","D10","CPER","CPER_011","B8","grasslandHerbaceous",40.867311,-104.703992,"WGS84",,1664.286001,,"2014-05-30","MAM.CPER.2014.06",,"SYFL","Sylvilagus floridanus","species",," ",,"N","N","nontarget",,,,,"not",,,,,,,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","Released",-1,-1,-1,-1,-1
"90C420F7A86A483EAB57E5FF1FE6F790","D10","CPER","CPER_011","B10","grasslandHerbaceous",40.867131,-104.703993,"WGS84",,1664.135821,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126652","PEFL","Perognathus flavus","species",," ","M","N","N",,,"adult","nonscrotal",,,,15,,47,147,9,,,"CPER.20140530.126652.F","fresh",,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","1st pit tag fell out, 2nd will not read, animal released due to stress.",0,0,0,-1,0
"9C59CADA7AA34750A192708692B76710","D10","CPER","CPER_011","D3","grasslandHerbaceous",40.867761,-104.703753,"WGS84",,1664.133426,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415512","PEFL","Perognathus flavus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",15,6,49,100,8,,,"CPER.20140530.415512.F","fresh","CPER.20140530.415512.E","CPER.20140530.415512.H","CPER.20140530.415512.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"0E35B73EBB614B1190E3C5AA16238972","D10","CPER","CPER_011","D8","grasslandHerbaceous",40.867311,-104.703755,"WGS84",,1663.771139,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415513","MIPE","Microtus pennsylvanicus","species",," ","M","N","N",,,"adult","nonscrotal",,,,17,7,25,120,33,,,,,"CPER.20140530.415513.E","CPER.20140530.415513.H","CPER.20140530.415513.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"90196CFA7B9842D9A07C67B342BDE0A4","D10","CPER","CPER_005","I8","grasslandHerbaceous",40.853838,-104.726443,"WGS84",,1664.175519,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126648","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,16,11,,,9,,,"CPER.20140530.126648.F","fresh",,"CPER.20140530.126648.H","CPER.20140530.126648.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Previously had ear tag that ripped out. Replaced with pit tag",0,0,0,-1,0
"87262441479B49348A0E7B1C8C744CFC","D10","CPER","CPER_005","H1","grasslandHerbaceous",40.854469,-104.726559,"WGS84",,1664.363842,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1024","PEMA","Peromyscus maniculatus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",18,12,53,121,13,"CPER.20140530.R1024.B","mandibular","CPER.20140530.R1024.F","fresh","CPER.20140530.R1024.E","CPER.20140530.R1024.H","CPER.20140530.R1024.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"2B0D9115A0804EF79CE59E00E9F0FF06","D10","CPER","CPER_005","H9","grasslandHerbaceous",40.853748,-104.726562,"WGS84",,1664.18031,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1040","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,16,9,60,130,11,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"3172658C95A7471FBA990A9492D6F306","D10","CPER","CPER_011","B10","grasslandHerbaceous",40.867131,-104.703993,"WGS84",,1664.135821,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126652","PEFL","Perognathus flavus","species",," ","M","N","N",,,"adult","nonscrotal",,,,15,,47,147,9,,,"CPER.20140530.126652.F","fresh",,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","1st pit tag fell out, 2nd will not read, animal released due to stress.",0,0,0,-1,0
"E2B4667F416A436199205B9C64D34D93","D10","CPER","CPER_005","H5","grasslandHerbaceous",40.854108,-104.72656,"WGS84",,1664.271796,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1031","PEMA","Peromyscus maniculatus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,20,12,50,120,13,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"3A196C4575F74B09AA2E65EC98B1AD59","D10","CPER","CPER_011","D3","grasslandHerbaceous",40.867761,-104.703753,"WGS84",,1664.133426,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415512","PEFL","Perognathus flavus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",15,6,49,100,8,,,"CPER.20140530.415512.F","fresh","CPER.20140530.415512.E","CPER.20140530.415512.H","CPER.20140530.415512.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"A6327EB80C6849D3AAF80ECA2108B82D","D10","CPER","CPER_011","B8","grasslandHerbaceous",40.867311,-104.703992,"WGS84",,1664.286001,,"2014-05-30","MAM.CPER.2014.06",,"SYFL","Sylvilagus floridanus","species",," ",,"N","N","nontarget",,,,,"not",,,,,,,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ","Released",-1,-1,-1,-1,-1
"DFE7B6BE21544D2D9403F5AD3FEBB4F9","D10","CPER","CPER_015","B10","grasslandHerbaceous",40.852724,-104.743367,"WGS84",,1667.609493,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126567","REMO","Reithrodontomys montanus","species","cf. species"," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",13,9,42,105,9,,,"CPER.20140530.126567.F","fresh",,"CPER.20140530.126567.H","CPER.20140530.126567.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Pit tagged due to small size and previous ear tag ripping out",0,0,0,-1,0
"BC24C1C8FD624471983CB7F6E3AE9DE9","D10","CPER","CPER_011","G4","grasslandHerbaceous",40.86767,-104.703397,"WGS84",,1663.276822,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1026","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,16,9,59,115,9,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"56FBE832917B473D8E9384234DD7082D","D10","CPER","CPER_015","B10","grasslandHerbaceous",40.852724,-104.743367,"WGS84",,1667.609493,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126567","REMO","Reithrodontomys montanus","species","cf. species"," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",13,9,42,105,9,,,"CPER.20140530.126567.F","fresh",,"CPER.20140530.126567.H","CPER.20140530.126567.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Pit tagged due to small size and previous ear tag ripping out",0,0,0,-1,0
"DE79617FC4CD4901851E2783BAFC1E9E","D10","CPER","CPER_015","B3","grasslandHerbaceous",40.853355,-104.743365,"WGS84",,1668.193518,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1011","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,21,15,35,120,29,"CPER.20140530.R1011.B","mandibular","CPER.20140530.R1011.F","fresh","CPER.20140530.R1011.E","CPER.20140530.R1011.H","CPER.20140530.R1011.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"385191727B1243B7B838BCED23DBF258","D10","CPER","CPER_015","B9","grasslandHerbaceous",40.852814,-104.743367,"WGS84",,1667.693205,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126606","REME","Reithrodontomys megalotis","species","cf. species"," ","M","N","N",,,"juvenile","nonscrotal",,,,15,8,42,84,5,,,"CPER.20140530.126606.F","fresh","CPER.20140530.126606.E","CPER.20140530.126606.H","CPER.20140530.126606.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Pit tagged due to small size.",0,0,0,-1,0
"F09992EC883E43779CFB3262D2557B6C","D10","CPER","CPER_015","G1","grasslandHerbaceous",40.853533,-104.742771,"WGS84",,1668.183054,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0L1035","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,17,11,50,120,11,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"E793F56764E24F069924B5E375A073B7","D10","CPER","CPER_015","G2","grasslandHerbaceous",40.853443,-104.742771,"WGS84",,1668.104058,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415481","PEFL","Perognathus flavus","species",," ","F","R","Y",,,"adult",,"enlarged","pregnant","neither",16,6,46,110,12,,,"CPER.20140530.415481.F","fresh",,"CPER.20140530.415481.H","CPER.20140530.415481.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"C61DAE6AC9384DE4917BB17BBD8F8F69","D10","CPER","CPER_015","H6","grasslandHerbaceous",40.853083,-104.742654,"WGS84",,1667.756103,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415517","CHHI","Chaetodipus hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,25,9,105,205,54,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"5F14FA550A584020AFF0C0460BE58AA9","D10","CPER","CPER_015","I3","grasslandHerbaceous",40.853353,-104.742534,"WGS84",,1667.958222,,"2014-05-30","MAM.CPER.2014.06",,"REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Escaped before tagging. All samples discarded.",-1,-1,-1,-1,-1
"26D458441DC84443A09B9214C1EF6715","D10","CPER","CPER_015","B3","grasslandHerbaceous",40.853355,-104.743365,"WGS84",,1668.193518,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1011","ONLE","Onychomys leucogaster","species",," ","M","R","N",,,"adult","scrotal",,,,21,15,35,120,29,"CPER.20140530.R1011.B","mandibular","CPER.20140530.R1011.F","fresh","CPER.20140530.R1011.E","CPER.20140530.R1011.H","CPER.20140530.R1011.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"D9AACDD891CB452DA7E1F1615CCECE00","D10","CPER","CPER_015","B9","grasslandHerbaceous",40.852814,-104.743367,"WGS84",,1667.693205,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126606","REME","Reithrodontomys megalotis","species","cf. species"," ","M","N","N",,,"juvenile","nonscrotal",,,,15,8,42,84,5,,,"CPER.20140530.126606.F","fresh","CPER.20140530.126606.E","CPER.20140530.126606.H","CPER.20140530.126606.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Pit tagged due to small size.",0,0,0,-1,0
"45F5A6A10A424158B5447BF33752C490","D10","CPER","CPER_011","D8","grasslandHerbaceous",40.867311,-104.703755,"WGS84",,1663.771139,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415513","MIPE","Microtus pennsylvanicus","species",," ","M","N","N",,,"adult","nonscrotal",,,,17,7,25,120,33,,,,,"CPER.20140530.415513.E","CPER.20140530.415513.H","CPER.20140530.415513.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"EEA0A74DA1F6471F9BB2DD76BC82D527","D10","CPER","CPER_011","G4","grasslandHerbaceous",40.86767,-104.703397,"WGS84",,1663.276822,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0R1026","REME","Reithrodontomys megalotis","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,16,9,59,115,9,,,,,,,,,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"8E4918973A7543649E2A95A8F4C398F4","D10","CPER","CPER_015","J8","grasslandHerbaceous",40.852902,-104.742417,"WGS84",,1667.540059,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126663","REME","Reithrodontomys megalotis","species","cf. species"," ","M","N","N",,,"subadult","nonscrotal",,,,16,11,50,115,11,"CPER.20140530.126663.B","mandibular","CPER.20140530.126663.F","fresh","CPER.20140530.126663.E","CPER.20140530.126663.H","CPER.20140530.126663.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"321C7A5717EC4FA896AAD35F88D87BDA","D10","CPER","CPER_011","J8","grasslandHerbaceous",40.867309,-104.703043,"WGS84",,1662.229724,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415464","PEFL","Perognathus flavus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",15,4,41,115,8,,,"CPER.20140530.415464.F","fresh","CPER.20140530.415464.E","CPER.20140530.415464.H","CPER.20140530.415464.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"F278D527B194440CA5483363357B18ED","D10","CPER","CPER_011","J5","grasslandHerbaceous",40.867579,-104.703042,"WGS84",,1662.42783,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415510","PEFL","Perognathus flavus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",15,4,42,92,7,,,,,"CPER.20140530.415510.E","CPER.20140530.415510.H","CPER.20140530.415510.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"BFB1FD3687AE480695561BA9392BFE33","D10","CPER","CPER_015","G1","grasslandHerbaceous",40.853533,-104.742771,"WGS84",,1668.183054,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.0L1035","REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,17,11,50,120,11,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"BDAFA23AAD154577848B1146C59514BE","D10","CPER","CPER_015","H6","grasslandHerbaceous",40.853083,-104.742654,"WGS84",,1667.756103,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415517","CHHI","Chaetodipus hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,25,9,105,205,54,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"8570002118294A278ABAEA76FDA6ED72","D10","CPER","CPER_015","I3","grasslandHerbaceous",40.853353,-104.742534,"WGS84",,1667.958222,,"2014-05-30","MAM.CPER.2014.06",,"REMO","Reithrodontomys montanus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw","Escaped before tagging. All samples discarded.",-1,-1,-1,-1,-1
"CC6D55559BB64866B88E944C2FCBAD7F","D10","CPER","CPER_015","J8","grasslandHerbaceous",40.852902,-104.742417,"WGS84",,1667.540059,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.126663","REME","Reithrodontomys megalotis","species","cf. species"," ","M","N","N",,,"subadult","nonscrotal",,,,16,11,50,115,11,"CPER.20140530.126663.B","mandibular","CPER.20140530.126663.F","fresh","CPER.20140530.126663.E","CPER.20140530.126663.H","CPER.20140530.126663.H",,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
"809B7DB6547C486192E23A29AF4BBFA3","D10","CPER","CPER_011","J8","grasslandHerbaceous",40.867309,-104.703043,"WGS84",,1662.229724,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415464","PEFL","Perognathus flavus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",15,4,41,115,8,,,"CPER.20140530.415464.F","fresh","CPER.20140530.415464.E","CPER.20140530.415464.H","CPER.20140530.415464.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"BF59BE6D4C0D41909BAD45B6CF691E31","D10","CPER","CPER_011","J5","grasslandHerbaceous",40.867579,-104.703042,"WGS84",,1662.42783,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415510","PEFL","Perognathus flavus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",15,4,42,92,7,,,,,"CPER.20140530.415510.E","CPER.20140530.415510.H","CPER.20140530.415510.H",,"E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,0,0,0,-1,0
"13C7250BD23548C6973BA0864D4A82CF","D10","CPER","CPER_015","A2","grasslandHerbaceous",40.853445,-104.743483,"WGS84",,1668.311369,,"2014-05-30","MAM.CPER.2014.06","NEON.MAM.D10.415446","CHHI","Chaetodipus hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,27,7,,,64,,,,,,,,,"Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So","7s8V2dSzVuN06jAc/Ai995onghbMwpaw",,0,0,0,-1,0
