date,numPts,mean,min,max,variance,stdErr,uncertainty
4/1/2014,60,14.7686832,14.52790756,15.27628335,0.055087112,0.030300471,0.061454593
4/1/2014,60,15.18414392,14.75205159,15.4164577,0.041685055,0.026358128,0.053651089
4/1/2014,60,14.55769932,14.49167789,14.73145323,0.002908394,0.006962272,0.016702965
4/1/2014,60,14.37370634,14.2883621,14.50371427,0.004170239,0.008336905,0.019025697
4/1/2014,60,14.69593479,14.47324814,14.79764714,0.008913051,0.012188144,0.026095344
4/1/2014,60,14.59324864,14.47135266,14.7464236,0.006420796,0.010344722,0.022661606
4/1/2014,60,14.95454898,14.4854612,15.5263774,0.087901273,0.038275596,0.077305208
4/1/2014,60,15.35848393,15.18543069,15.53830224,0.015882991,0.016270111,0.033894409
4/1/2014,60,15.26645607,15.00535194,15.48071288,0.035588047,0.024354345,0.04969703
4/1/2014,60,16.13640417,15.39778965,16.55717875,0.081106038,0.036766388,0.074303934
4/1/2014,60,16.3918032,16.17699985,16.56875616,0.016605849,0.01663623,0.034608021
4/1/2014,60,16.74815747,16.17850676,17.30716664,0.20288808,0.058150391,0.116976502
4/1/2014,60,16.98890986,16.81830437,17.27278314,0.01878649,0.017694862,0.036663507
4/1/2014,60,17.28181848,16.85878638,17.46178397,0.032040075,0.023108467,0.047252238
4/1/2014,60,16.44067312,16.10713931,16.83893621,0.035447791,0.024306306,0.049607875
4/1/2014,60,15.87768231,15.76325776,16.107903,0.013317137,0.014898063,0.03125669
4/1/2014,60,15.94765876,15.75203679,16.15205132,0.0202247,0.018359693,0.037949818
4/1/2014,60,16.03038122,15.77354092,16.27165478,0.032405409,0.02323984,0.047505595
4/1/2014,60,15.62104701,15.49359583,15.90867266,0.010967471,0.013520029,0.028623052
4/1/2014,60,15.5020108,15.29002382,15.72484164,0.022019124,0.019156863,0.039500884
4/1/2014,60,15.07602485,14.88958561,15.30435362,0.011377138,0.01377022,0.029095108
4/1/2014,60,14.54576545,14.28791387,14.87699961,0.033081986,0.023481193,0.047974702
4/1/2014,60,14.18466092,14.09061139,14.28220726,0.001982435,0.005748094,0.014766627
4/1/2014,60,14.21372985,14.05491154,14.42351267,0.01534802,0.015993759,0.033354358
4/1/2014,60,14.35397834,14.08664415,14.50744891,0.021418086,0.0188936,0.038981263
4/1/2014,60,14.08504852,14.03562625,14.15687189,0.001481528,0.004969118,0.013606579
4/1/2014,60,14.15091537,13.9893958,14.29508556,0.011236225,0.013684678,0.028925295
4/1/2014,60,14.34159328,14.11001482,14.50246427,0.010340822,0.013128101,0.027868907
4/1/2014,60,13.94174356,13.82534449,14.19052129,0.008772991,0.012092002,0.025909972
4/1/2014,60,14.33694528,13.92020627,14.74558337,0.104352962,0.041703909,0.084133339
4/1/2014,60,15.22907443,14.73086661,15.74773444,0.151056595,0.05017579,0.10103966
4/1/2014,60,14.88047999,14.52165494,15.39925778,0.054667823,0.030184936,0.061225924
4/1/2014,60,14.56607445,14.29563368,14.89247786,0.047222302,0.028054204,0.057003253
4/1/2014,60,15.19468102,14.7722607,15.38442026,0.022249956,0.019257015,0.039694565
4/1/2014,60,15.03948604,14.63715481,15.33799418,0.053451601,0.029847278,0.060556352
4/1/2014,60,14.68486495,14.48372196,15.06236685,0.034046454,0.023821018,0.048644574
4/1/2014,60,15.42738119,15.10931683,15.56338451,0.011016978,0.013550509,0.028678633
4/1/2014,60,15.31234638,15.01815363,15.47547567,0.022001164,0.019149049,0.039484374
4/1/2014,60,15.0355905,14.94808439,15.3512276,0.01022444,0.013054016,0.027734474
4/1/2014,60,15.09631516,14.77431261,15.43723711,0.044801034,0.027325518,0.055563493
4/1/2014,60,14.71775411,14.66797339,14.79145294,8.62E-04,0.003789664,0.012030878
4/1/2014,60,14.41868887,14.15864938,14.71136221,0.028364988,0.02174281,0.044556907
4/1/2014,60,14.09808255,14.01424865,14.18958388,0.003608653,0.007755271,0.018019468
4/1/2014,60,14.02524623,13.82022514,14.22620212,0.021364418,0.018869914,0.038933646
4/1/2014,60,13.97773174,13.76403318,14.28668188,0.035017897,0.024158469,0.049306177
4/1/2014,60,14.1175567,13.96631795,14.27046367,0.006982462,0.010787695,0.023475722
4/1/2014,60,13.77087606,13.66378532,14.00289786,0.010029472,0.012928954,0.027487933
4/1/2014,60,14.00493646,13.73949463,14.23132209,0.018454754,0.017537937,0.036342175
4/1/2014,60,13.6429917,13.53778964,13.91328893,0.011913892,0.014091305,0.029698228
4/1/2014,60,13.54916423,13.48841904,13.60654097,0.001398388,0.004827676,0.013396037
4/1/2014,60,13.28478464,13.20657773,13.47660145,0.006684199,0.010554777,0.023038218
4/1/2014,60,13.53223994,13.25699906,13.8793504,0.047393821,0.028105106,0.057100444
4/1/2014,60,13.64888408,13.49314865,13.87743477,0.011224649,0.013677627,0.028909023
4/1/2014,60,13.56805532,13.23839951,13.77659702,0.033314216,0.023563466,0.048132091
4/1/2014,60,13.39341032,13.23025456,13.60114795,0.01031777,0.01311346,0.02783478
4/1/2014,60,13.90817204,13.52925216,14.28998597,0.052557503,0.029596594,0.060056003
4/1/2014,60,13.50988385,13.40298763,13.60605186,0.004872277,0.00901136,0.020222235
4/1/2014,60,13.66759543,13.38052073,14.14377899,0.075994267,0.035588919,0.071954798
4/1/2014,60,13.51748061,13.33119345,14.00082593,0.042250439,0.026536277,0.053997845
4/1/2014,60,13.35816825,13.10085726,13.49873611,0.012767775,0.014587537,0.030644723
4/1/2014,60,13.00963682,12.95097248,13.09169618,0.002453621,0.006394817,0.01576281
4/1/2014,60,13.15990543,13.0951143,13.20024824,0.001035832,0.00415498,0.012469904
4/1/2014,60,13.14773673,13.10050393,13.25951861,9.89E-04,0.00406014,0.012347327
4/1/2014,60,13.3373905,13.13545096,13.47517515,0.013431124,0.014961687,0.031362117
4/1/2014,60,13.23413824,13.12826386,13.33857815,0.004278701,0.008444624,0.019205397
4/1/2014,60,12.89204817,12.79633258,13.109939,0.008516365,0.011913833,0.025567094
4/1/2014,60,13.26988927,13.07778561,13.34678226,0.003368312,0.007492565,0.017566459
4/1/2014,60,13.01480644,12.80377241,13.23445378,0.022401628,0.019322538,0.039811678
4/1/2014,60,12.91595718,12.78642733,13.09093318,0.012510763,0.01443997,0.0303595
4/1/2014,60,12.87692453,12.79146827,13.0682943,0.007762284,0.011374155,0.024556582
4/1/2014,60,12.71670759,12.66685241,12.79262034,0.001220355,0.004509907,0.012939619
4/1/2014,60,12.59047702,12.47701143,12.68279138,0.005942583,0.009952038,0.021922616
4/1/2014,60,12.37407648,12.3390887,12.47357346,0.001577162,0.00512699,0.01380973
4/1/2014,60,12.54395004,12.33850251,12.70396326,0.018252324,0.017441485,0.03614659
4/1/2014,60,12.51776411,12.37904754,12.63482108,0.005504581,0.009578257,0.021239672
4/1/2014,60,12.45021117,12.37064872,12.54560247,0.002661766,0.006660539,0.01618312
4/1/2014,60,12.35592628,12.27282364,12.40638928,0.001537503,0.005062119,0.013714184
4/1/2014,60,12.31354077,12.25462383,12.3779724,0.001108196,0.004297667,0.012645262
4/1/2014,60,12.28987974,12.24948643,12.3758631,0.001553631,0.005088601,0.013752244
4/1/2014,60,12.20852071,12.11177029,12.28704056,0.003580347,0.007724795,0.017945708
4/1/2014,60,12.05242676,11.98776617,12.10909292,0.001159355,0.004395747,0.012772898
4/1/2014,60,12.00189084,11.95011562,12.07183261,0.001279917,0.004618652,0.013078254
4/1/2014,60,12.06154485,12.02092511,12.09854982,4.72E-04,0.002804713,0.010864994
4/1/2014,60,12.28545011,11.99540127,12.52819986,0.042632082,0.026655857,0.054228776
4/1/2014,60,12.37365295,12.2826096,12.44755719,0.002356956,0.006267583,0.015551708
4/1/2014,60,12.13600567,11.96226306,12.27536292,0.009908928,0.012851023,0.027328032
4/1/2014,60,11.93215909,11.84863532,11.98200466,0.00153907,0.005064698,0.013711488
4/1/2014,60,11.94806371,11.84748102,12.04011931,0.003744252,0.007899633,0.018240024
4/1/2014,60,11.96409096,11.87814054,12.1618217,0.00961996,0.012662254,0.026970068
4/1/2014,60,12.22440661,12.12961865,12.29407224,0.002390424,0.006311925,0.015620092
4/1/2014,60,12.16554351,12.10337215,12.21212727,0.001236246,0.004539174,0.012970512
4/1/2014,60,12.00997092,11.88950451,12.1512554,0.007360713,0.011076035,0.023993734
4/1/2014,60,11.9312202,11.87614672,11.96982131,0.001085191,0.004252825,0.012578691
4/1/2014,60,12.16957477,11.97439006,12.38400594,0.01520277,0.015917899,0.033195891
4/1/2014,60,12.18879211,12.08187137,12.37830518,0.008930499,0.012200067,0.026099672
4/1/2014,60,12.3584476,12.18078378,12.50570051,0.010910844,0.013485081,0.028533136
4/1/2014,60,12.1919965,12.14192032,12.36305115,0.003166393,0.007264518,0.017173321
4/1/2014,60,12.0328039,11.75810962,12.20161968,0.025098959,0.020452774,0.042016462
4/1/2014,60,11.65977466,11.59928484,11.75123519,0.001847584,0.005549151,0.014427363
4/1/2014,60,11.50043718,11.42416619,11.6393115,0.005822126,0.009850656,0.021727892
4/1/2014,60,11.41033823,11.33543063,11.44923521,0.001593334,0.005153209,0.013832695
4/1/2014,60,11.30081261,11.24160001,11.34790592,0.001531898,0.005052883,0.013684697
4/1/2014,60,11.35684214,11.2471248,11.5699587,0.009707411,0.012719677,0.027074405
4/1/2014,60,11.43398359,11.33468851,11.57636185,0.007797468,0.011399903,0.024592905
4/1/2014,60,11.37788255,11.29683044,11.54094504,0.006233071,0.010192376,0.022353822
4/1/2014,60,11.5333413,11.40958191,11.6087361,0.004762111,0.008908901,0.020019015
4/1/2014,60,11.51269188,11.41005023,11.70571999,0.014319737,0.015448699,0.032287512
4/1/2014,60,11.77214191,11.53332891,12.08099343,0.047526629,0.028144458,0.057172069
4/1/2014,60,11.6926413,11.53409154,11.98630211,0.020294093,0.018391163,0.037989265
4/1/2014,60,11.47465511,11.42000765,11.56279291,0.001640152,0.005228372,0.013944967
4/1/2014,60,11.83083811,11.56773219,12.25895747,0.049140603,0.028618352,0.058111047
4/1/2014,60,11.94404548,11.63556474,12.33369776,0.066145459,0.033202776,0.06720615
4/1/2014,60,11.65731479,11.60553449,11.72282395,0.001448098,0.004912736,0.013488107
4/1/2014,60,11.51341439,11.30911111,11.63171817,0.011823184,0.014037559,0.029580486
4/1/2014,60,11.32688528,11.28076252,11.37701513,9.37E-04,0.003952057,0.012176346
4/1/2014,60,11.23220623,11.20835164,11.27467214,3.98E-04,0.002573945,0.010621675
4/1/2014,60,11.17308563,11.11589106,11.22974949,9.54E-04,0.003986903,0.01221848
4/1/2014,60,11.18107615,11.06128799,11.50087862,0.02010926,0.018307221,0.03782329
4/1/2014,60,11.30032609,11.16227584,11.53994696,0.020420772,0.018448474,0.038098575
4/1/2014,60,11.26208078,11.16260849,11.36324996,0.00439785,0.008561396,0.019394102
4/1/2014,60,11.37217508,11.24624452,11.5326456,0.009954653,0.01288064,0.027378839
4/1/2014,60,11.17288661,11.07385949,11.33480367,0.005983758,0.009986456,0.021973926
4/1/2014,60,11.15861885,11.10634396,11.18392673,3.91E-04,0.002551717,0.010598768
4/1/2014,60,11.05551193,10.9571176,11.10253639,0.001420328,0.004865402,0.013410807
4/1/2014,60,10.8879382,10.82578024,10.95178776,0.001596414,0.005158188,0.013832544
4/1/2014,60,10.77998002,10.73836562,10.82158152,3.80E-04,0.002515184,0.010557231
4/1/2014,60,10.78321426,10.73850378,10.81695552,3.81E-04,0.002520548,0.010562175
4/1/2014,60,10.71504545,10.66077285,10.75665687,7.70E-04,0.003583518,0.011707891
4/1/2014,60,10.9959622,10.65886164,11.31934205,0.059371021,0.031456589,0.063735494
4/1/2014,60,11.1496033,11.06343484,11.27105885,0.004762019,0.008908815,0.02001567
4/1/2014,60,11.18728553,11.1052718,11.23777181,0.001541448,0.00506861,0.013705904
4/1/2014,60,11.42149439,11.16352714,11.56829777,0.012244984,0.014285764,0.030054532
4/1/2014,60,11.43288995,11.3094054,11.63347382,0.014588466,0.015592983,0.032564964
4/1/2014,60,11.10882634,10.98280742,11.31883536,0.009093447,0.012310867,0.02630056
4/1/2014,60,11.17159655,11.04699703,11.26736881,0.002656405,0.006653827,0.016155804
4/1/2014,60,11.0917011,10.97794835,11.19868657,0.003813446,0.007972291,0.018354518
4/1/2014,60,10.95070177,10.91672819,10.99012804,4.40E-04,0.002709229,0.010747809
4/1/2014,60,10.98736059,10.83655467,11.0727464,0.004747774,0.00889548,0.01998982
4/1/2014,60,10.94879564,10.81096321,11.07616243,0.010195055,0.013035244,0.027668673
4/1/2014,60,10.99652164,10.95094849,11.04393158,0.001245101,0.004555401,0.012974197
4/1/2014,60,11.1359632,11.03690255,11.25409286,0.004884046,0.009022237,0.020219718
4/1/2014,60,11.05279833,10.96871382,11.2154578,0.004390413,0.008554154,0.019379742
4/1/2014,60,11.09468418,10.93958774,11.29454782,0.015995109,0.016327435,0.03398046
4/1/2014,60,11.19994279,10.96123717,11.30965874,0.012051725,0.014172582,0.029836393
4/1/2014,60,11.29817359,11.26004758,11.32933758,3.46E-04,0.002399854,0.010461084
4/1/2014,60,11.07974985,10.89521466,11.24976053,0.009913674,0.012854101,0.027326563
4/1/2014,60,10.88894444,10.81223229,11.01669833,0.003559977,0.007702788,0.017893693
4/1/2014,60,10.86262179,10.72965882,11.01900124,0.010210052,0.013044828,0.027686451
4/1/2014,60,10.89929716,10.73387533,11.05386743,0.00823145,0.011712849,0.025174399
4/1/2014,60,10.88199266,10.77451838,11.0383278,0.006048062,0.010039972,0.022069519
4/1/2014,60,11.3299353,11.04289782,11.47690196,0.015305008,0.015971333,0.033293649
4/1/2014,60,10.98856221,10.86452844,11.18107866,0.008930601,0.012200138,0.026090908
4/1/2014,60,10.8565722,10.76184823,10.92227291,0.003187524,0.007288718,0.01719624
4/1/2014,60,10.91903283,10.76604688,11.07503143,0.010124447,0.012990026,0.027582913
4/1/2014,60,10.95603779,10.81951415,11.11376208,0.012169405,0.014241609,0.029967114
4/1/2014,60,11.18658699,11.10421756,11.30473776,0.002403156,0.006328713,0.015633659
4/1/2014,60,11.25500565,11.13406669,11.42545597,0.012102221,0.014202242,0.029893859
4/1/2014,60,11.42365194,11.19195149,11.60717241,0.021257148,0.018822481,0.038827826
4/1/2014,60,11.5693053,11.51517155,11.70540775,0.003525487,0.007665384,0.017838366
4/1/2014,60,11.76790698,11.69855391,11.82118046,8.83E-04,0.003835582,0.012036505
4/1/2014,60,11.88492411,11.68709333,12.14123689,0.015495252,0.016070289,0.033488583
4/1/2014,60,12.44280644,12.15459576,12.63901954,0.015658508,0.016154725,0.033654548
4/1/2014,60,12.26077816,11.96304371,12.51326001,0.045756736,0.027615435,0.05612654
4/1/2014,60,12.2624799,11.96265466,12.47347619,0.02471346,0.020295098,0.041709092
4/1/2014,60,12.02374001,11.64005369,12.46642364,0.084209372,0.037463176,0.075679751
4/1/2014,60,11.73790892,11.65754888,11.81241195,0.001374074,0.004785523,0.013308265
4/1/2014,60,11.4623052,11.34929036,11.68539396,0.00851954,0.011916053,0.025560443
4/1/2014,60,11.27348743,11.2484529,11.33785147,3.71E-04,0.002488201,0.010542185
4/1/2014,60,11.3005378,11.20643756,11.42319117,0.004011026,0.008176212,0.018710358
4/1/2014,60,11.4305176,11.32029912,11.54629375,0.005286421,0.009386534,0.020881341
4/1/2014,60,11.01832039,10.82166084,11.35161397,0.031819385,0.023028745,0.047069486
4/1/2014,60,10.70261192,10.55347334,10.81670221,0.007500536,0.011180739,0.024178021
4/1/2014,60,10.65402547,10.54966896,10.71876705,0.002554406,0.006524832,0.015940237
4/1/2014,60,10.75446574,10.64894489,10.82402246,0.003711432,0.007864935,0.018167019
4/1/2014,60,10.95490609,10.80022725,11.09201442,0.010650673,0.013323334,0.028215827
4/1/2014,60,10.94685086,10.83347151,11.09201442,0.006306638,0.010252348,0.022460336
4/1/2014,60,10.88081821,10.80780076,10.95856329,0.002206536,0.00606429,0.015210809
4/1/2014,60,10.93253124,10.88258499,10.96291571,7.16E-04,0.003454547,0.011557992
4/1/2014,60,10.88490185,10.79844901,10.95826904,0.00157279,0.00511988,0.013776506
4/1/2014,60,10.58501369,10.42498153,10.78890539,0.013959901,0.015253361,0.031905999
4/1/2014,60,10.36040133,10.32356596,10.42299115,8.46E-04,0.003755418,0.011912286
4/1/2014,60,10.36487021,10.2608358,10.43306328,0.002488477,0.006440079,0.015800246
4/1/2014,60,10.28097198,10.23950306,10.32986949,0.001072292,0.004227474,0.012517883
4/1/2014,60,10.27274975,10.22966686,10.32399575,0.001010354,0.004103564,0.012354414
4/1/2014,60,10.36435025,10.26159814,10.40921205,0.001709403,0.005337608,0.014089974
4/1/2014,60,10.27725906,10.21549717,10.49259363,0.006416138,0.010340968,0.022618521
4/1/2014,60,10.4801412,10.31774852,10.59692591,0.006149834,0.010124092,0.022220199
4/1/2014,60,10.34632317,10.30053415,10.41003071,0.001354957,0.004752116,0.013239127
4/1/2014,60,10.2861965,10.18760564,10.36224943,0.002279018,0.006163087,0.015358292
4/1/2014,60,10.12366178,10.07665325,10.1818882,9.15E-04,0.003905756,0.012096968
4/1/2014,60,10.09756129,10.07786321,10.11375549,9.53E-05,0.001260053,0.00961826
4/1/2014,60,10.1970608,10.08809033,10.40029122,0.014879964,0.015747997,0.032856401
4/1/2014,60,10.29015395,10.1641271,10.43854835,0.008056897,0.011587994,0.024935784
4/1/2014,60,10.11803478,9.997085901,10.26813435,0.004819456,0.008962381,0.020102639
4/1/2014,60,10.1357976,10.00411272,10.24217636,0.00748129,0.011166386,0.024146711
4/1/2014,60,10.13973081,10.00235537,10.35731196,0.017502075,0.017079264,0.035430929
4/1/2014,60,10.32494015,10.25336075,10.42164547,0.002176583,0.006022988,0.015138741
4/1/2014,60,10.2710412,10.06117705,10.46103364,0.020089339,0.018298151,0.037800233
4/1/2014,60,10.19175468,10.05614283,10.26327632,0.002213809,0.006074276,0.015217039
4/1/2014,60,10.18452665,9.996032008,10.4335903,0.0285386,0.021809249,0.044668324
4/1/2014,60,10.17526011,10.01074817,10.29581166,0.008235993,0.011716081,0.025174659
4/1/2014,60,10.2584948,10.00563473,10.5759415,0.032126251,0.023139523,0.047284247
4/1/2014,60,10.46017515,10.17738077,10.69789956,0.030161021,0.022420609,0.045870656
4/1/2014,60,10.2100103,10.15003699,10.28164169,0.001989655,0.005758552,0.01472618
4/1/2014,60,10.40284627,10.16024388,10.6715493,0.015901666,0.016279673,0.033884541
4/1/2014,60,10.61796396,10.4725488,10.7666507,0.006568062,0.010462681,0.022845401
4/1/2014,60,10.2964244,10.13020657,10.4726844,0.013442326,0.014967924,0.03135534
4/1/2014,60,10.1836439,10.12792475,10.24307428,0.001208227,0.004487439,0.012867766
4/1/2014,60,10.04976088,9.967149839,10.18142006,0.005247367,0.009351797,0.020805889
4/1/2014,60,10.24144465,10.02314173,10.36020026,0.010149394,0.01300602,0.027608226
4/1/2014,60,10.20063235,10.03945678,10.32661028,0.00966781,0.012693706,0.027016369
4/1/2014,60,10.07492341,10.0160765,10.18760564,0.003441386,0.007573404,0.017665257
4/1/2014,60,10.19015769,10.13684228,10.31257576,0.00229802,0.006188726,0.015398156
4/1/2014,60,10.45689959,10.31866693,10.55796338,0.005389633,0.009477722,0.021038051
4/1/2014,60,10.11078042,9.878977778,10.42513758,0.03277595,0.02337233,0.047741911
4/1/2014,60,9.787026,9.67091435,9.874041031,0.00474241,0.008890453,0.01996948
4/1/2014,60,9.719336214,9.673254684,9.79584445,0.001291243,0.004639043,0.013070621
4/1/2014,60,9.966268857,9.79966842,10.04761433,0.00418049,0.008347145,0.018999701
4/1/2014,60,9.759543075,9.66892187,9.949840099,0.007318168,0.011043979,0.023916426
4/1/2014,60,9.695171597,9.642326604,9.755389938,0.001516985,0.005028229,0.01362476
4/1/2014,60,9.695660168,9.681646648,9.709395785,5.75E-05,9.79E-04,0.00947988
4/1/2014,60,9.726895144,9.690562974,9.810948516,0.001318008,0.004686876,0.013137856
4/1/2014,60,9.960327165,9.815125487,10.03664551,0.00416391,0.008330576,0.018970158
4/1/2014,60,10.01675426,9.943828905,10.08844335,0.001259011,0.004580777,0.012994123
4/1/2014,60,10.00533231,9.938206531,10.09753728,0.002149371,0.005985219,0.015075224
4/1/2014,60,9.899430977,9.74405376,9.973081777,0.003873891,0.008035226,0.018448495
4/1/2014,60,9.777370016,9.705042463,9.852398725,0.002916904,0.00697245,0.016658773
4/1/2014,60,9.592941005,9.531469263,9.761421251,0.003140548,0.007234809,0.017092373
4/1/2014,60,9.635984318,9.611025391,9.660921272,2.69E-04,0.002116424,0.010183612
4/1/2014,60,9.616169134,9.588545891,9.651242824,2.99E-04,0.002233159,0.010281079
4/1/2014,60,9.606090168,9.530883565,9.758845536,0.004680908,0.008832618,0.019864426
4/1/2014,60,9.621389665,9.418196206,9.774067092,0.01009495,0.01297109,0.027537872
4/1/2014,60,9.373774723,9.327289519,9.434313895,8.93E-04,0.00385734,0.012022854
4/1/2014,60,9.452052111,9.359600811,9.552055714,0.003247278,0.007356718,0.017293495
4/1/2014,60,9.314594173,9.296812234,9.353884805,1.27E-04,0.001456035,0.009710464
4/1/2014,60,9.326118601,9.301026916,9.347094662,1.43E-04,0.001545555,0.00976463
4/1/2014,60,9.38947245,9.328499204,9.449183568,0.001092901,0.004267905,0.012557319
4/1/2014,60,9.490744782,9.429318989,9.588019009,0.003343111,0.007464484,0.017474748
4/1/2014,60,9.621537522,9.557851351,9.775588996,0.002508604,0.006466071,0.01583341
4/1/2014,60,9.761166543,9.642638646,9.896581307,0.010070805,0.012955568,0.027509298
4/1/2014,60,9.615276544,9.580018607,9.659166667,6.15E-04,0.003200797,0.011242824
4/1/2014,60,9.493137552,9.445613203,9.584057171,0.001371735,0.004781448,0.013267799
4/1/2014,60,9.607804069,9.483623973,9.744209786,0.00692015,0.010739452,0.023349081
4/1/2014,60,9.581103144,9.413318972,9.901088357,0.031770004,0.023010868,0.047028241
4/1/2014,60,9.53131342,9.38426543,9.878686177,0.021764191,0.019045643,0.03925448
4/1/2014,60,9.429508795,9.277943415,9.621542647,0.019412533,0.017987279,0.037190776
4/1/2014,60,9.409191822,9.31968104,9.586417904,0.007979624,0.011532291,0.024824942
4/1/2014,60,9.283535485,9.1955464,9.45999443,0.006990189,0.010793662,0.023447314
4/1/2014,60,9.395614624,9.181869599,9.534065262,0.012115967,0.014210306,0.02989699
4/1/2014,60,9.442844133,9.158339396,9.648355153,0.026940671,0.021189884,0.043449246
4/1/2014,60,9.390176215,9.212033822,9.637213728,0.0267017,0.021095695,0.043264461
4/1/2014,60,9.439450379,9.343212394,9.593541038,0.005217037,0.009324731,0.02075144
4/1/2014,60,9.492773649,9.408889313,9.615746898,0.003388352,0.007514821,0.017559791
4/1/2014,60,9.672086168,9.47605094,9.867093787,0.015096426,0.015862128,0.033073422
4/1/2014,60,9.802619123,9.701686674,9.873046009,0.003281471,0.007395349,0.01736204
4/1/2014,60,9.69482637,9.658483753,9.739856417,2.74E-04,0.002137845,0.010202804
4/1/2014,60,9.866764412,9.750141324,9.911138437,0.001126283,0.004332595,0.012651742
4/1/2014,60,9.825846362,9.632801673,9.90024936,0.005166301,0.009279279,0.020671813
4/1/2014,60,9.586237916,9.501302122,9.650247869,0.001914955,0.005649417,0.01454989
4/1/2014,60,9.446441032,9.327524806,9.680884439,0.010212648,0.013046486,0.027680248
4/1/2014,60,9.743001734,9.669548517,9.817038761,0.002551515,0.006521139,0.015922597
4/1/2014,60,9.688441494,9.571158848,9.889263118,0.008350743,0.011797417,0.025324126
4/1/2014,60,9.599100391,9.414334316,9.894532417,0.021857589,0.019086465,0.039334232
4/1/2014,60,10.0149775,9.688885086,10.26655338,0.038429255,0.025307856,0.051557362
4/1/2014,60,9.715506275,9.588604717,10.02575602,0.014395949,0.015489754,0.03235643
4/1/2014,60,9.757137767,9.578788367,9.814598569,0.003681746,0.007833417,0.018101824
4/1/2014,60,9.402691634,9.296500225,9.564700754,0.006558416,0.010454996,0.022821167
4/1/2014,60,9.284427801,9.160817463,9.429689834,0.00858658,0.011962846,0.025631377
4/1/2014,60,9.330778834,9.137834678,9.514532662,0.02333289,0.019720079,0.04057013
4/1/2014,60,9.380301655,9.224677559,9.483097108,0.010250252,0.013070483,0.027724414
4/1/2014,60,9.289417608,9.236403236,9.343951508,7.17E-04,0.003456559,0.011531419
4/1/2014,60,9.170318732,9.119375937,9.264286732,0.002236071,0.00610474,0.01525146
4/1/2014,60,9.317429493,9.152155745,9.460462467,0.009474139,0.012565919,0.026768505
